seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
85,249750008,420.90,630.86,-628.42,1.71,-6.04,4.45,34.50
86,249755803,428.22,634.77,-634.77,1.46,-6.28,4.57,34.36
87,249759852,430.66,641.11,-634.28,1.40,-5.91,4.63,34.36
88,249763902,436.52,646.97,-632.81,0.85,-5.43,4.45,34.69
89,249767959,442.38,647.95,-630.37,0.30,-4.88,3.90,34.50
90,249772008,442.38,650.39,-626.46,-0.61,-3.66,3.72,34.64
91,249777803,441.41,649.41,-627.93,-1.16,-2.93,3.35,34.21
92,249781852,437.99,652.83,-623.05,-2.07,-1.71,2.87,34.64
93,249785902,435.55,649.90,-630.86,-2.44,-1.34,2.56,34.55
94,249789959,429.20,645.51,-625.00,-3.17,-0.98,2.68,34.64
95,249794008,423.34,649.41,-625.49,-3.48,-0.98,2.26,34.31
96,249799803,415.53,651.37,-624.02,-3.78,-1.65,2.38,34.21
97,249803852,410.64,651.86,-620.61,-3.96,-2.20,2.32,34.50
98,249807902,412.60,657.71,-623.54,-3.60,-2.56,2.13,34.64
99,249811959,412.11,655.27,-625.98,-3.96,-3.48,2.07,34.64
100,249816008,407.71,656.74,-624.51,-3.60,-4.82,2.56,34.31
101,249821803,412.11,663.09,-622.07,-3.54,-5.12,2.26,34.50
102,249825852,407.71,667.48,-619.14,-4.09,-5.12,2.32,34.55
103,249829902,409.18,667.48,-615.72,-4.27,-4.94,2.38,34.64
104,249833959,407.71,670.41,-616.70,-4.63,-4.63,2.01,34.74
105,249838008,400.39,675.29,-616.70,-4.88,-4.15,1.77,34.55
106,249843803,403.81,674.32,-614.26,-5.30,-4.09,1.65,34.40
107,249847852,398.93,674.80,-609.86,-5.61,-4.02,1.40,34.55
108,249851902,394.53,674.32,-613.28,-5.91,-4.27,1.22,34.55
109,249855959,391.60,674.32,-613.28,-6.16,-4.39,1.16,34.74
110,249860008,396.00,671.39,-616.21,-6.28,-4.45,1.10,34.64
111,249865803,395.51,670.90,-616.21,-6.34,-4.88,0.85,34.64
112,249869852,390.14,665.53,-621.58,-6.22,-5.37,0.79,34.64
113,249873902,387.21,669.43,-625.49,-6.22,-5.91,0.79,34.31
114,249877959,386.23,663.57,-627.93,-5.98,-6.89,0.91,34.55
