host_elapsed_s,seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
1.219000,274,4120126,-158.2000,-540.0400,-847.1700,-3.3500,1.1000,1.9500,34.8800
1.219000,275,4124488,-163.5700,-535.1600,-851.0700,-2.3800,1.3400,2.5000,34.8800
1.234000,276,4128860,-164.5500,-534.6700,-864.7500,-0.9800,1.1000,2.5000,34.9300
1.234000,277,4133221,-159.1800,-528.3200,-877.4400,2.1300,2.0100,3.0500,35.0300
1.234000,278,4137590,-164.5500,-530.7600,-890.6200,5.8500,3.1100,1.8900,34.8800
1.250000,279,4141959,-175.7800,-531.7400,-892.5800,8.3500,2.7400,-0.9100,34.7400
1.250000,280,4146329,-167.9700,-530.7600,-893.5500,10.3700,1.6500,-2.8700,34.9300
1.250000,281,4150838,-168.4600,-531.2500,-894.0400,12.4400,1.5900,-4.5700,34.6900
1.250000,282,4155359,-175.7800,-538.0900,-875.9800,12.3200,1.6500,-7.0700,34.6400
1.265000,283,4159862,-163.5700,-531.7400,-868.6500,9.5100,-0.2400,-8.6000,34.8800
1.265000,284,4164369,-146.0000,-531.2500,-848.6300,2.8000,-1.3400,-5.5500,34.5000
1.265000,285,4168872,-147.4600,-531.7400,-850.1000,-1.2200,-1.2800,-0.9100,34.9300
1.281000,286,4173384,-153.3200,-528.8100,-859.3700,-5.5500,-1.4600,1.8300,34.4000
1.281000,287,4177884,-163.5700,-529.7900,-859.8600,-9.1500,-0.1200,4.3300,34.6900
1.281000,288,4182392,-178.2200,-522.4600,-856.4500,-11.7700,0.5500,5.7300,34.6400
1.281000,289,4186903,-175.7800,-506.3500,-855.9600,-12.8700,0.9800,6.5200,35.0700
1.297000,290,4191425,-180.1800,-507.8100,-859.3700,-12.8700,1.3400,6.7100,34.8800
1.297000,291,4195937,-188.9600,-509.7700,-861.3300,-11.5900,1.5900,6.6500,34.5000
1.297000,292,4200447,-191.8900,-514.1600,-864.7500,-9.5700,1.5900,6.2200,34.6900
1.312000,293,4204810,-182.1300,-507.8100,-882.3200,-7.5000,1.6500,4.5700,34.8300
1.312000,294,4209175,-178.2200,-506.3500,-889.6500,-4.2700,2.8700,4.0200,34.6900
1.312000,295,4213531,-183.5900,-510.2500,-897.4600,-0.3700,3.3500,4.4500,34.6400
1.312000,296,4217905,-192.3800,-509.7700,-898.9300,3.7800,3.0500,3.8400,34.6400
1.328000,297,4222273,-186.0400,-505.8600,-897.4600,6.9500,3.1100,3.1100,34.5500
1.328000,298,4226634,-175.2900,-500.4900,-893.5500,9.8200,3.8400,2.2600,34.6900
1.328000,299,4230998,-177.7300,-498.0500,-891.1100,12.8000,4.4500,0.7300,35.0700
1.328000,300,4235369,-170.9000,-498.0500,-884.7700,15.4300,4.7000,-1.1000,34.8800
1.344000,301,4239878,-165.0400,-500.9800,-867.1900,17.2000,5.0000,-2.4400,35.1700
1.344000,302,4244382,-154.7900,-493.6500,-853.5200,17.5600,5.1200,-2.2600,34.7400
1.344000,303,4248892,-149.4100,-494.6300,-836.4300,15.7900,3.7200,-1.4600,34.6400
1.359000,304,4253401,-136.7200,-492.6800,-841.8000,14.0200,3.4100,1.3400,34.8800
1.359000,305,4257767,-149.4100,-505.8600,-836.4300,13.1700,4.4500,3.7200,34.8800
1.359000,306,4262132,-170.4100,-503.9100,-822.7500,11.7700,5.6100,3.4100,34.8800
1.359000,307,4266490,-153.3200,-500.0000,-813.9600,9.1500,4.5700,2.9300,34.7400
1.375000,308,4270855,-141.1100,-496.5800,-810.5500,7.0100,3.7800,3.2900,34.7400
1.375000,309,4275211,-134.2800,-495.1200,-811.0400,6.6500,2.9900,4.4500,34.5000
1.375000,310,4279566,-131.3500,-503.4200,-808.1100,6.8300,1.7100,5.3000,34.6900
1.390000,311,4283926,-138.1800,-507.8100,-801.7600,6.6500,1.6500,5.9800,34.9300
1.390000,312,4288291,-141.1100,-510.2500,-791.9900,5.9800,0.7900,5.3700,34.6400
1.390000,313,4292652,-131.3500,-518.5500,-801.7600,5.4900,-0.2400,4.6300,34.8300
1.390000,314,4297024,-131.8400,-524.9000,-807.6200,5.5500,-0.9100,4.7000,34.6900
1.406000,315,4301394,-131.3500,-527.3400,-812.9900,5.9100,-1.6500,5.2400,34.7400
1.406000,316,4305765,-132.8100,-523.4400,-817.3800,6.5200,-2.5000,6.0400,34.6900
1.406000,317,4310129,-132.8100,-527.3400,-825.6800,7.4400,-3.9600,6.5200,34.6400
1.422000,318,4314486,-132.8100,-531.7400,-827.6400,8.6600,-5.1800,5.8500,34.6900
1.422000,319,4318848,-134.2800,-531.7400,-822.2700,9.4500,-6.5200,5.0600,34.7400
1.422000,320,4323207,-131.8400,-531.2500,-820.3100,9.4500,-7.6200,4.4500,34.8800
1.422000,321,4327562,-128.4200,-539.0600,-812.9900,8.5400,-8.7800,4.5100,34.8300
1.437000,322,4331929,-131.3500,-538.0900,-806.6400,6.6500,-9.6300,4.7600,34.6400
1.437000,323,4336294,-134.7700,-544.9200,-795.9000,3.9000,-10.2400,5.1800,34.4000
1.437000,324,4340795,-132.3200,-546.8800,-791.9900,0.6100,-10.4900,6.1600,34.7400
1.453000,325,4345360,-133.7900,-554.6900,-796.8700,-2.0700,-9.7600,7.0100,34.6900
1.453000,326,4349914,-137.2100,-553.2200,-804.6900,-4.4500,-9.0900,8.1100,34.6400
1.453000,327,4354435,-141.1100,-557.1300,-823.7300,-6.1000,-7.9900,8.5400,34.7400
1.453000,328,4358935,-141.6000,-557.1300,-832.0300,-5.8500,-6.4600,8.9600,34.6400
1.469000,329,4363440,-146.0000,-555.6600,-841.8000,-4.1500,-5.6700,9.0900,34.6400
1.469000,330,4367940,-155.2700,-558.1100,-845.7000,-2.0100,-5.0600,8.3500,34.6400
1.469000,331,4372450,-158.2000,-553.2200,-851.0700,0.7900,-4.7600,6.1000,34.6400
1.484000,332,4376824,-167.4800,-562.9900,-854.4900,3.8400,-4.4500,3.5400,34.6400
1.484000,333,4381189,-162.6000,-562.5000,-854.4900,5.9100,-4.5100,2.2000,34.7400
1.484000,334,4385555,-162.1100,-558.1100,-845.7000,7.7400,-5.1200,1.5200,34.5500
1.484000,335,4389917,-157.7100,-554.6900,-844.2400,8.3500,-5.7900,1.1000,34.6900
1.500000,336,4394284,-160.1600,-556.6400,-841.3100,7.6200,-5.7900,0.6100,34.8800
1.500000,337,4398645,-158.6900,-555.6600,-848.1400,6.4600,-6.4000,0.5500,34.6400
1.500000,338,4403017,-160.6400,-556.1500,-850.5900,4.8200,-6.6500,1.5200,34.6400
1.515000,339,4407386,-160.6400,-552.7300,-854.0000,3.4100,-6.8900,2.3200,34.7400
1.515000,340,4411747,-165.0400,-555.6600,-846.1900,2.5000,-6.7100,2.6800,34.8800
1.515000,341,4416108,-166.9900,-553.2200,-849.1200,1.0400,-6.7100,2.8000,34.6900
1.515000,342,4420469,-168.4600,-551.7600,-846.1900,-0.2400,-6.7100,2.7400,34.9300
1.531000,343,4424966,-151.8600,-558.5900,-849.6100,-2.7400,-9.0900,1.8900,34.5000
1.531000,344,4429468,-149.9000,-550.2900,-855.9600,-2.3800,-8.6000,4.2700,34.7400
1.531000,345,4433971,-175.7800,-556.1500,-847.6600,-1.9500,-6.9500,4.8200,34.3600
1.547000,346,4438468,-181.1500,-552.2500,-842.2900,-2.5000,-5.7900,3.2900,34.7400
1.547000,347,4442965,-173.3400,-550.2900,-850.1000,-2.4400,-5.6100,2.0100,34.6400
1.547000,348,4447465,-174.3200,-550.2900,-847.6600,-1.8300,-4.1500,1.9500,34.8800
1.547000,349,4451965,-167.4800,-550.2900,-845.7000,-1.1000,-4.9400,1.6500,34.8800
1.562000,350,4456465,-168.9500,-553.2200,-854.4900,0.1200,-4.7000,1.8900,34.8800
1.562000,351,4460841,-178.2200,-558.1100,-847.6600,2.3800,-4.2700,0.9800,34.5000
1.562000,352,4465201,-179.6900,-553.2200,-847.6600,3.1700,-3.6600,-0.7300,34.7400
1.578000,353,4469708,-174.8000,-558.1100,-845.7000,2.9900,-3.4100,-2.0700,34.6400
1.578000,354,4474214,-176.2700,-553.2200,-842.7700,2.6800,-3.0500,-2.7400,34.3100
1.578000,355,4478716,-166.0200,-554.2000,-842.7700,2.0700,-3.0500,-2.3800,34.8300
1.578000,356,4483215,-167.9700,-559.5700,-844.7300,1.7100,-3.6000,-1.5200,34.9300
1.594000,357,4487709,-172.3600,-554.6900,-842.7700,0.3700,-4.3300,-0.4300,34.6400
1.594000,358,4492213,-175.7800,-551.2700,-847.1700,-0.9100,-4.4500,0.1200,34.7400
1.594000,359,4496721,-174.8000,-548.3400,-842.7700,-2.3800,-4.2700,0.1800,34.8300
1.594000,360,4501232,-173.3400,-548.3400,-844.2400,-3.5400,-4.1500,0.4900,34.5000
1.609000,361,4505732,-173.8300,-561.0400,-854.4900,-4.8800,-3.6600,0.6700,34.5500
1.609000,362,4510242,-170.4100,-541.0200,-839.3600,-4.2700,-3.1700,1.1000,34.7400
1.609000,363,4514744,-177.2500,-537.1100,-833.5000,-4.0900,-3.0500,3.1700,34.8800
1.625000,364,4519247,-189.9400,-568.3600,-827.6400,-4.0900,-3.2300,2.0700,34.6900
1.625000,365,4523746,-180.6600,-550.2900,-831.5400,-2.8700,-2.9300,-1.1600,34.6400
1.625000,366,4528251,-163.0900,-522.9500,-812.5000,-1.7700,-2.2000,0.3700,34.6400
1.625000,367,4532752,-167.4800,-522.9500,-806.6400,-1.2200,-2.8000,2.5000,34.5000
1.640000,368,4537258,-178.2200,-544.4300,-815.9200,-1.5200,-3.0500,1.7700,34.6900
1.640000,369,4541762,-183.5900,-551.7600,-834.4700,-1.3400,-2.9900,0.6100,34.7400
1.640000,370,4546265,-181.1500,-546.3900,-834.4700,-0.4900,-3.6600,0.3700,34.5000
1.656000,371,4550777,-175.7800,-542.4800,-831.5400,0.4900,-3.7800,0.9100,34.6400
1.656000,372,4555148,-170.4100,-551.7600,-834.4700,0.7900,-3.9000,0.7300,34.6900
1.656000,373,4559512,-174.8000,-555.6600,-842.2900,1.1600,-3.6600,-0.0600,34.6400
1.672000,374,4564027,-178.2200,-561.0400,-849.6100,1.4600,-3.1100,-0.3700,34.6900
1.672000,375,4568533,-177.2500,-550.2900,-847.6600,2.3200,-3.2300,0.0600,34.6900
1.672000,376,4572912,-179.2000,-539.5500,-838.3800,2.8700,-3.6600,0.4900,34.5000
1.672000,377,4577289,-179.6900,-543.9500,-833.9800,2.8700,-4.1500,-0.1800,34.7400
1.687000,378,4581799,-182.1300,-546.3900,-831.5400,2.3800,-4.2100,-1.0400,34.7400
1.687000,379,4586307,-170.9000,-538.0900,-830.0800,1.7700,-4.2700,-1.0400,34.7400
1.687000,380,4590807,-169.9200,-535.1600,-820.3100,0.5500,-3.9600,-0.6100,34.4000
1.703000,381,4595311,-165.5300,-542.9700,-817.3800,-0.1200,-3.9600,0.1200,34.5500
1.703000,382,4599816,-164.5500,-542.9700,-812.9900,-0.4900,-3.7200,0.8500,34.8800
1.703000,383,4604333,-167.9700,-538.5700,-812.5000,-0.6100,-3.3500,1.7100,34.5500
1.703000,384,4608836,-170.9000,-530.7600,-814.4500,-0.6100,-2.8700,2.1300,35.0300
1.719000,385,4613347,-172.3600,-529.3000,-817.8700,-0.3700,-2.6200,2.0100,34.6900
1.719000,386,4617853,-178.7100,-531.7400,-818.3600,0.0000,-3.0500,1.2200,34.3600
1.719000,387,4622227,-182.6200,-536.6200,-825.2000,1.1000,-3.7200,0.9100,34.6400
1.734000,388,4626606,-181.6400,-536.1300,-820.3100,1.8300,-4.7000,0.9100,34.6400
1.734000,389,4630974,-181.1500,-534.1800,-811.5200,1.4000,-5.1200,1.2200,34.6400
1.734000,390,4635338,-178.7100,-523.4400,-800.7800,0.8500,-5.4300,1.6500,34.6900
1.734000,391,4639707,-183.1100,-522.4600,-804.2000,-0.0600,-5.4300,2.2600,34.7400
1.750000,392,4644210,-190.4300,-526.3700,-810.0600,-0.7300,-5.6100,2.8700,34.6400
1.750000,393,4648720,-187.9900,-525.8800,-812.0100,-1.0400,-5.8500,3.2900,34.7400
1.750000,394,4653226,-183.1100,-531.2500,-824.7100,-0.7300,-5.7300,3.5400,34.6900
1.765000,395,4657739,-184.5700,-528.8100,-821.7800,-0.1200,-5.5500,3.8400,34.6400
1.765000,396,4662246,-188.4800,-535.6400,-819.8200,0.6700,-5.1800,4.0200,34.9300
1.765000,397,4666621,-196.2900,-538.0900,-824.7100,1.3400,-4.8800,3.9600,34.6400
1.765000,398,4670984,-196.7800,-541.5000,-825.6800,2.5600,-4.2100,3.6000,34.7400
1.781000,399,4675351,-196.7800,-537.6000,-822.2700,3.6600,-4.3300,3.1700,34.5000
1.781000,400,4679705,-197.7500,-541.0200,-822.2700,4.9400,-4.3300,3.1100,34.7400
1.781000,401,4685815,-197.7500,-537.6000,-816.8900,5.7900,-4.5100,2.9300,34.6400
1.797000,402,4690172,-196.7800,-549.3200,-828.1200,6.0400,-4.3900,2.3200,35.0300
1.797000,403,4694533,-195.8000,-554.2000,-829.5900,6.5200,-4.4500,1.6500,34.5000
1.797000,404,4698894,-187.5000,-555.6600,-821.2900,6.8900,-4.4500,1.4000,34.5500
1.797000,405,4703260,-185.5500,-555.1800,-821.7800,6.9500,-4.4500,1.4600,34.6900
1.812000,406,4707618,-187.0100,-550.7800,-816.4100,6.4000,-4.3900,1.7700,34.9300
1.812000,407,4711979,-183.1100,-559.0800,-818.8500,5.7300,-4.1500,1.7700,34.8800
1.812000,408,4716337,-187.0100,-563.4800,-819.8200,5.3700,-3.9600,2.2000,34.8800
1.828000,409,4720694,-184.5700,-556.6400,-816.4100,4.8200,-3.8400,2.4400,34.6900
1.828000,410,4725056,-185.5500,-557.6200,-813.4800,4.6300,-3.6000,2.3800,34.8800
1.828000,411,4729415,-183.5900,-557.1300,-810.5500,4.2700,-3.1700,2.6200,34.8800
1.828000,412,4733779,-187.5000,-558.5900,-807.6200,4.3300,-3.2300,2.5600,34.8300
1.844000,413,4738139,-187.5000,-563.4800,-807.6200,3.7800,-3.6000,2.3200,34.5500
1.844000,414,4742498,-187.5000,-561.5200,-801.2700,3.6600,-3.5400,2.2600,34.7400
1.844000,415,4746861,-190.9200,-556.6400,-806.6400,3.2300,-3.2300,2.3800,34.6900
1.859000,416,4751223,-184.5700,-558.5900,-803.2200,2.3800,-3.1700,1.8300,34.7400
1.859000,417,4755584,-187.0100,-562.5000,-809.0800,1.3400,-3.3500,2.2000,34.7400
1.859000,418,4759945,-186.5200,-565.9200,-816.4100,1.2800,-3.2900,2.8000,35.0300
1.859000,419,4764312,-184.0800,-561.0400,-813.4800,0.9100,-3.4100,3.2300,35.1700
1.875000,420,4768674,-182.6200,-562.9900,-806.1500,0.4300,-3.7200,3.1700,34.6400
1.875000,421,4773045,-181.6400,-570.3100,-805.6600,-0.6700,-3.6000,3.8400,34.7400
1.875000,422,4777550,-184.5700,-569.3400,-802.7300,-1.0400,-3.8400,4.2100,34.6900
1.875000,423,4782057,-186.5200,-572.7500,-806.6400,-1.5200,-3.3500,4.5100,35.0700
1.890000,424,4786564,-185.0600,-571.7800,-804.6900,-1.7100,-3.0500,3.9000,34.5500
1.890000,425,4791062,-188.4800,-580.0800,-806.6400,-1.2200,-2.2600,3.1700,34.5000
1.890000,426,4795555,-183.5900,-575.6800,-809.0800,-0.1800,-1.6500,2.2600,34.8800
1.906000,427,4800063,-191.4100,-573.7300,-811.0400,1.2800,-1.4600,1.3400,34.7400
1.906000,428,4804427,-191.8900,-569.3400,-818.8500,2.9900,-1.0400,1.1000,34.6400
1.906000,429,4808789,-192.8700,-571.2900,-828.1200,4.3900,-0.9100,0.8500,34.5500
1.906000,430,4813156,-195.3100,-574.2200,-835.4500,5.4900,-0.8500,0.4300,34.6900
1.922000,431,4817519,-196.7800,-568.3600,-851.5600,6.8900,-0.7300,-0.1800,34.7400
1.922000,432,4822033,-188.9600,-571.2900,-854.4900,8.1700,-2.9900,-1.2800,34.8800
1.922000,433,4826537,-192.8700,-577.1500,-857.9100,10.6100,-3.7200,-0.7300,34.8800
1.937000,434,4831061,-194.3400,-573.7300,-849.1200,12.6200,-4.3300,-0.7900,34.6900
1.937000,435,4835575,-205.5700,-570.8000,-833.9800,12.5600,-3.9000,-1.8900,34.8800
1.937000,436,4840095,-206.0500,-570.8000,-813.4800,10.4900,-4.7600,-3.8400,34.5500
1.953000,437,4844603,-188.9600,-564.4500,-805.6600,6.8300,-5.9800,-4.7000,34.7400
1.953000,438,4849105,-178.2200,-567.3800,-803.2200,2.9900,-5.3700,-3.2300,34.8300
1.953000,439,4853601,-186.0400,-564.9400,-804.2000,-0.3000,-4.3900,-1.8900,34.6400
1.953000,440,4858115,-175.7800,-562.0100,-812.9900,-4.5700,-4.9400,-0.9800,34.7400
1.969000,441,4862622,-187.9900,-559.5700,-815.4300,-7.1300,-4.5100,2.0100,34.6900
1.969000,442,4867130,-200.2000,-555.6600,-818.3600,-7.9900,-3.2300,3.2300,34.5000
1.969000,443,4871624,-201.6600,-548.8300,-825.6800,-8.6600,-3.0500,2.5600,34.7400
1.969000,444,4876124,-205.0800,-555.1800,-830.0800,-7.2600,-1.9500,0.9800,34.8800
1.984000,445,4880620,-205.5700,-556.6400,-828.1200,-5.9800,-0.8500,-0.3700,34.5500
1.984000,446,4885132,-203.6100,-558.5900,-820.3100,-4.6300,0.4300,-1.2800,34.5000
1.984000,447,4889638,-204.5900,-559.5700,-815.9200,-3.9600,0.9800,-1.8900,34.6900
2.000000,448,4894150,-199.2200,-557.1300,-828.6100,-2.9900,1.2800,-1.6500,34.5500
2.000000,449,4898648,-202.1500,-559.5700,-841.8000,-1.7700,1.7700,-1.5900,34.6400
2.000000,450,4903144,-200.2000,-560.0600,-862.3000,0.4900,1.2800,-1.8300,34.5000
2.015000,451,4907578,-203.1200,-558.5900,-866.7000,3.5400,0.6100,-2.2000,34.7400
2.015000,452,4911957,-204.5900,-553.7100,-869.1400,5.8500,0.0000,-2.4400,35.0700
2.015000,453,4916322,-199.2200,-556.1500,-864.7500,7.3200,-0.6100,-3.2900,34.9300
2.015000,454,4920839,-196.2900,-551.7600,-850.1000,7.8000,-2.0700,-4.2700,34.6900
2.031000,455,4925354,-183.5900,-551.2700,-848.1400,7.5000,-3.7800,-3.2900,34.7400
2.031000,456,4929857,-191.8900,-549.8000,-825.2000,7.0100,-2.8700,-1.1000,34.7400
2.031000,457,4934362,-190.9200,-556.1500,-812.9900,5.0600,-2.7400,-0.6700,34.5500
2.031000,458,4938869,-192.3800,-554.6900,-816.8900,2.2000,-2.3200,-0.6100,34.5500
2.047000,459,4943381,-189.4500,-557.1300,-815.9200,-1.0400,-1.0400,0.3000,34.6400
2.047000,460,4947888,-188.9600,-549.8000,-816.4100,-2.6200,-0.6100,0.9800,34.4000
2.047000,461,4952391,-193.8500,-554.2000,-822.2700,-3.9000,-0.0600,1.2200,34.5500
2.062000,462,4956903,-195.3100,-554.6900,-816.4100,-4.9400,0.6100,1.1600,34.6900
2.062000,463,4961280,-195.8000,-558.1100,-828.1200,-5.4900,0.7900,0.6100,34.6900
2.062000,464,4965648,-196.7800,-560.5500,-833.0100,-5.3700,1.4000,0.2400,34.6900
2.078000,465,4970019,-186.5200,-561.0400,-835.9400,-4.2700,1.5200,-0.7300,34.7400
2.078000,466,4974522,-187.5000,-550.7800,-829.5900,-2.9900,1.0400,-1.0400,34.8800
2.078000,467,4979028,-184.0800,-552.2500,-820.3100,-1.9500,0.0600,-0.6100,34.9300
2.078000,468,4983535,-177.7300,-544.9200,-816.4100,-0.7300,-0.1200,-0.3700,34.7400
2.094000,469,4988055,-185.0600,-550.7800,-808.1100,-0.3000,-1.2200,-0.1200,34.6400
2.094000,470,4992566,-187.9900,-551.2700,-806.6400,0.2400,-1.9500,0.1200,34.5000
2.094000,471,4996937,-194.8200,-553.2200,-807.6200,1.4000,-2.2000,0.0600,34.4000
2.109000,472,5001316,-194.3400,-543.4600,-805.6600,2.6200,-2.2600,-0.4900,34.6400
2.109000,473,5005823,-199.7100,-551.7600,-810.0600,3.5400,-2.6200,-0.9100,34.5000
2.109000,474,5010332,-197.2700,-556.1500,-822.7500,5.2400,-2.0100,-1.1000,34.9300
2.109000,475,5014843,-207.5200,-548.8300,-821.2900,6.9500,-1.5200,-1.5200,34.5000
2.125000,476,5019351,-203.1200,-545.9000,-820.8000,7.5000,-1.3400,-2.5600,34.7400
2.125000,477,5023850,-195.3100,-541.9900,-816.8900,7.8700,-1.4000,-3.1100,34.7400
2.125000,478,5028353,-199.7100,-541.5000,-812.0100,7.6200,-1.0400,-2.9300,34.8800
2.140000,479,5032859,-199.7100,-539.5500,-811.0400,6.5900,-1.1000,-2.8700,34.7400
2.140000,480,5037355,-195.8000,-537.1100,-801.2700,5.4300,-1.7100,-1.6500,34.4000
2.140000,481,5041850,-190.4300,-542.4800,-804.6900,3.1700,-1.5200,-1.1600,34.5500
2.140000,482,5046350,-191.4100,-536.6200,-803.2200,0.8500,-1.1600,-0.0600,34.9300
2.156000,483,5050857,-190.9200,-532.2300,-805.6600,-1.2200,-1.5200,1.2800,34.6900
2.156000,484,5055370,-194.3400,-533.6900,-812.9900,-2.8000,-1.2800,2.6800,34.6900
2.156000,485,5059874,-196.7800,-531.7400,-811.5200,-3.3500,-0.7900,3.1700,34.7400
2.172000,486,5064379,-194.8200,-534.6700,-815.9200,-3.4800,-0.9100,3.2300,34.5000
2.172000,487,5068887,-194.8200,-534.6700,-818.3600,-3.3500,-0.8500,3.1700,34.8800
2.172000,488,5073399,-193.8500,-533.6900,-813.4800,-3.0500,-1.4600,3.6600,34.8800
2.172000,489,5077903,-196.2900,-537.1100,-811.5200,-2.2600,-2.1300,4.2100,34.6900
2.187000,490,5082411,-196.7800,-539.5500,-806.6400,-1.8300,-2.9300,4.8800,34.8800
2.187000,491,5086912,-195.8000,-539.0600,-809.5700,-0.8500,-3.1700,5.2400,34.5500
2.187000,492,5091423,-192.3800,-538.0900,-808.1100,0.7300,-3.4800,5.1200,34.6400
2.203000,493,5095792,-195.3100,-542.4800,-811.0400,2.7400,-4.0900,4.5100,34.6400
2.203000,494,5100155,-195.8000,-547.8500,-812.9900,4.2700,-4.5100,3.9000,34.7400
2.203000,495,5104517,-199.7100,-548.8300,-813.4800,6.2200,-4.0900,2.9300,34.6900
2.203000,496,5108876,-193.3600,-555.6600,-815.4300,7.2600,-4.2100,2.0700,34.6400
2.219000,497,5113236,-188.4800,-554.2000,-809.5700,7.9300,-4.0900,2.3200,34.5000
2.219000,498,5117592,-193.8500,-553.7100,-812.0100,7.8700,-4.1500,2.8000,34.6400
2.219000,499,5121961,-192.8700,-560.0600,-805.6600,7.9300,-4.1500,2.9900,34.9300
2.234000,500,5126322,-188.4800,-562.0100,-801.7600,7.0100,-4.7000,3.5400,34.6400
2.234000,501,5130682,-193.8500,-557.6200,-800.7800,6.4000,-4.8200,3.9000,34.6900
2.234000,502,5135043,-198.2400,-568.8500,-798.3400,5.1800,-4.7000,3.4800,34.5500
2.234000,503,5139403,-187.0100,-585.4500,-806.1500,4.0900,-4.3300,2.7400,34.6400
2.250000,504,5143762,-189.9400,-592.7700,-809.0800,4.0200,-3.7800,2.2600,34.6900
2.250000,505,5148126,-189.4500,-593.7500,-815.4300,4.8800,-3.1100,1.9500,34.8800
2.250000,506,5152484,-196.7800,-584.4700,-802.2500,5.4300,-2.8700,2.0700,34.6400
2.250000,507,5156850,-200.2000,-573.7300,-796.8700,5.0000,-3.1100,2.2000,34.5000
2.265000,508,5161206,-204.1000,-573.7300,-801.7600,4.2700,-3.2300,1.7700,34.5000
2.265000,509,5165565,-204.5900,-576.1700,-796.3900,3.1700,-3.2900,1.6500,34.8800
2.265000,510,5169927,-197.2700,-582.0300,-799.8000,2.4400,-3.6000,1.4600,34.6900
2.281000,511,5174295,-197.7500,-582.5200,-801.2700,1.9500,-3.5400,1.3400,34.6400
2.281000,512,5178650,-196.7800,-583.5000,-801.7600,1.4000,-3.7800,1.3400,34.7400
2.281000,513,5183014,-195.3100,-584.4700,-802.2500,0.9100,-3.3500,1.4600,34.5500
2.281000,514,5187378,-190.4300,-584.9600,-807.1300,0.3000,-2.6200,2.2000,34.6400
2.297000,515,5191742,-195.3100,-583.5000,-809.5700,-0.7300,-1.6500,2.4400,34.6900
2.297000,516,5196250,-197.7500,-580.0800,-809.5700,-1.2800,-1.3400,2.6200,34.6400
2.297000,517,5200755,-203.1200,-583.0100,-812.5000,-1.2800,-0.9800,2.4400,34.8800
2.312000,518,5205263,-195.8000,-579.5900,-814.4500,-1.2200,-1.1600,2.1300,34.7400
2.312000,519,5209770,-194.8200,-574.2200,-806.1500,-1.1600,-1.0400,1.7700,34.6400
2.312000,520,5214271,-191.4100,-575.6800,-802.2500,-1.3400,-1.5900,1.7700,34.6400
2.312000,521,5218769,-194.3400,-578.1200,-803.2200,-1.9500,-1.5900,2.2600,34.8300
2.328000,522,5223334,-195.8000,-586.4300,-812.0100,-1.5200,-1.1600,2.0100,34.9300
2.328000,523,5227889,-196.7800,-584.4700,-814.9400,-0.9800,-0.8500,1.5900,34.9300
2.328000,524,5232410,-198.2400,-582.0300,-820.8000,0.5500,-1.2800,1.4000,34.6400
2.344000,525,5236783,-196.7800,-577.1500,-819.3400,1.8300,-1.5200,0.4900,34.6900
2.344000,526,5241150,-197.7500,-577.1500,-817.3800,2.8700,-1.7100,-0.1200,34.6400
2.344000,527,5245652,-196.7800,-578.6100,-817.8700,3.3500,-2.0100,-0.7300,34.6400
2.344000,528,5250166,-200.6800,-576.1700,-813.9600,3.4800,-2.3800,-0.8500,34.9300
2.359000,529,5254666,-205.5700,-573.7300,-807.1300,3.2900,-3.1100,-1.2800,34.8800
2.359000,530,5259172,-197.2700,-576.6600,-806.6400,2.5600,-3.4100,-1.5200,34.6400
2.359000,531,5263675,-191.4100,-574.2200,-805.1800,1.3400,-3.4100,-1.2200,34.7400
2.375000,532,5268173,-191.4100,-574.2200,-807.1300,0.0000,-3.1100,-0.6100,34.6900
2.375000,533,5272666,-189.9400,-569.3400,-810.0600,-2.0100,-2.5000,0.3000,34.6900
2.375000,534,5277186,-204.5900,-566.8900,-812.5000,-3.1700,-2.2600,1.4600,34.4000
2.375000,535,5281691,-207.0300,-570.8000,-814.4500,-3.7800,-1.6500,2.0100,34.8300
2.390000,536,5286191,-208.5000,-569.8200,-814.9400,-4.2100,-1.3400,1.6500,34.6400
2.390000,537,5290684,-207.5200,-567.8700,-819.8200,-4.2100,-0.7900,1.4600,34.8300
2.390000,538,5295190,-214.3600,-569.8200,-821.7800,-3.7800,-0.6100,0.9800,34.6400
2.406000,539,5299691,-213.8700,-571.2900,-815.9200,-2.9300,-0.6100,0.1200,34.6400
2.406000,540,5304201,-204.5900,-564.9400,-812.5000,-2.8000,-0.9100,-0.0600,34.7400
2.406000,541,5308707,-207.0300,-556.6400,-807.6200,-2.5000,-1.1000,-0.0600,34.9300
2.406000,542,5313227,-211.4300,-558.1100,-810.5500,-2.8000,-1.6500,0.6100,35.0300
2.422000,543,5317724,-204.5900,-556.1500,-811.0400,-3.6000,-2.3200,1.0400,34.5500
2.422000,544,5322227,-206.0500,-558.1100,-816.4100,-3.8400,-2.9300,1.6500,34.6400
2.422000,545,5326721,-213.8700,-560.5500,-820.3100,-3.8400,-3.0500,1.8300,34.6400
2.437000,546,5331219,-209.4700,-565.4300,-822.7500,-3.3500,-2.9300,2.4400,34.6900
2.437000,547,5335716,-209.9600,-558.5900,-818.8500,-2.5600,-2.7400,3.1100,34.6400
2.437000,548,5340217,-211.4300,-552.7300,-819.8200,-2.0100,-2.4400,3.4100,34.3600
2.453000,549,5344714,-214.3600,-556.6400,-818.3600,-1.5900,-2.1300,2.9300,34.6400
