seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
0,101932401,975.10,92.77,-113.77,-1.71,-0.55,0.73,34.93
1,101936466,979.49,94.24,-116.21,-1.83,-0.67,0.49,34.83
2,101942788,975.59,93.26,-119.14,-1.89,-0.85,0.43,34.93
3,101946837,973.63,92.77,-122.07,-1.71,-0.49,0.30,35.07
4,101950886,971.68,90.33,-127.44,-1.34,-0.30,-0.12,35.07
5,101954944,966.80,91.31,-124.02,-1.10,-0.55,-0.73,34.74
6,101958993,973.63,94.24,-116.70,-1.16,-0.49,-1.28,34.93
7,101963043,977.05,91.31,-115.23,-1.28,-0.55,-1.65,35.17
8,101968788,983.40,92.29,-118.16,-1.04,-0.43,-1.89,34.74
9,101972837,986.82,94.24,-115.23,-0.79,-0.61,-1.46,34.93
10,101976886,990.23,92.77,-117.68,-0.67,0.12,-0.67,35.07
11,101980944,993.16,91.31,-112.30,-0.24,-0.06,-0.30,35.46
12,101984993,984.37,91.80,-109.86,-0.37,0.00,0.00,34.74
13,101990788,989.26,92.77,-118.16,-0.61,-0.30,-0.12,34.64
14,101994837,986.33,86.43,-117.68,-0.67,-0.18,0.24,34.93
15,101998886,990.72,91.80,-113.28,-0.79,-0.30,0.43,34.93
16,102002944,990.23,91.31,-111.82,-0.85,-0.18,0.73,34.93
17,102006993,994.14,95.70,-108.89,-0.73,-0.37,0.85,34.64
18,102012788,987.30,91.80,-114.75,-0.98,-0.55,1.04,35.03
19,102016837,988.28,96.19,-115.72,-0.98,-0.91,1.22,35.03
20,102020886,980.96,93.26,-120.12,-0.79,-1.10,1.46,34.93
21,102024944,979.98,93.75,-123.05,-0.61,-1.28,1.16,35.03
22,102028993,980.96,88.87,-119.14,-0.79,-1.28,1.04,35.46
23,102034788,980.96,89.36,-117.68,-0.49,-1.10,0.67,35.07
24,102038837,986.82,90.33,-120.12,-0.24,-1.04,0.37,35.03
25,102042886,981.45,88.87,-117.19,-0.12,-1.22,0.00,34.50
26,102046944,983.40,92.29,-115.23,0.24,-1.04,-0.06,35.07
27,102050993,984.37,93.26,-122.56,0.61,-1.46,0.06,35.03
28,102056788,981.45,91.31,-120.12,0.55,-1.52,-0.06,34.74
29,102060837,979.98,90.33,-122.56,0.24,-1.28,-0.49,35.07
30,102064886,984.86,91.31,-121.09,0.61,-0.98,-0.67,34.74
31,102068944,985.35,89.36,-117.19,0.18,-0.91,-0.85,35.07
32,102072993,990.72,85.45,-118.16,0.00,-0.91,-1.16,35.07
33,102078788,994.63,90.33,-113.28,0.18,-1.16,-0.98,34.93
34,102082837,997.07,90.33,-112.79,0.06,-1.28,0.12,35.03
35,102086886,996.09,90.82,-119.63,0.12,-1.40,0.73,34.93
36,102090944,985.35,84.47,-122.56,0.06,-1.28,1.22,35.07
37,102094993,984.86,87.89,-121.58,0.00,-1.46,1.28,34.69
38,102100788,983.40,91.80,-115.72,-0.12,-1.65,0.67,35.07
39,102104837,976.56,87.40,-117.19,-0.30,-1.71,0.30,34.74
40,102108886,979.98,92.77,-118.65,-0.67,-1.89,0.30,35.03
41,102112944,985.35,90.33,-113.77,-1.10,-1.71,0.18,35.17
42,102118788,984.86,91.80,-128.91,-0.30,-1.95,1.10,35.41
43,102122837,982.91,88.87,-117.68,-0.24,-1.71,0.85,34.74
44,102126886,978.52,92.77,-125.49,-0.18,-2.01,0.61,35.22
45,102130944,975.10,92.29,-124.51,-0.12,-1.52,0.18,34.88
46,102134993,972.66,89.36,-122.07,0.00,-1.83,-0.18,35.07
47,102140788,977.05,90.33,-122.07,-0.24,-1.52,-1.16,35.07
48,102144837,981.45,88.38,-124.51,-0.12,-1.59,-1.83,34.88
49,102148886,988.28,92.29,-124.02,-0.37,-1.40,-1.22,34.93
50,102152944,984.37,93.75,-120.12,-0.37,-1.16,-0.79,34.93
51,102156993,982.91,91.31,-122.07,-0.18,-1.46,-0.73,35.07
52,102162788,983.40,90.82,-125.00,0.00,-1.77,-0.37,34.64
53,102166837,986.82,90.33,-123.54,-0.12,-1.65,-0.43,34.69
54,102170886,985.35,83.50,-122.07,-0.43,-1.77,-0.85,35.17
55,102174944,987.30,88.38,-120.12,-0.37,-1.46,-0.61,35.07
56,102178993,984.86,87.40,-121.09,-0.43,-1.59,-0.55,34.83
57,102184788,986.33,86.91,-124.02,-0.67,-1.52,-0.37,34.88
58,102188837,991.21,93.26,-121.58,-0.37,-1.59,0.30,34.88
59,102192886,981.93,91.31,-118.16,-0.49,-1.40,0.55,35.36
60,102196944,979.00,90.82,-122.56,-0.61,-1.46,0.85,35.07
61,102200993,981.45,86.91,-122.07,-0.79,-1.34,0.98,34.69
62,102206788,976.56,91.31,-120.61,-0.73,-1.34,0.73,34.74
63,102210837,979.98,89.36,-118.65,-1.04,-1.46,0.49,35.03
