host_elapsed_s,seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
3.547000,800,4700410,-122.0700,-574.2200,-832.0300,-2.8700,-6.5900,6.3400,34.5000
3.563000,801,4704913,-117.1900,-576.6600,-837.4000,-2.1300,-6.4000,5.8500,34.3100
3.563000,802,4709414,-116.7000,-572.7500,-839.3600,-0.8500,-5.7900,5.0600,34.6400
3.563000,803,4713929,-118.6500,-571.2900,-837.8900,1.2800,-5.3700,4.3300,34.4000
3.563000,804,4718304,-118.1600,-563.4800,-828.6100,2.8000,-5.3700,3.2900,34.3600
3.579000,805,4722669,-117.6800,-558.5900,-823.7300,4.2100,-5.6700,3.2300,34.3600
3.579000,806,4727035,-116.2100,-560.0600,-821.2900,4.6300,-5.6700,3.3500,34.7400
3.579000,807,4731399,-119.1400,-558.5900,-813.4800,4.3300,-5.9100,3.2300,34.5000
3.594000,808,4735765,-113.2800,-557.1300,-806.6400,3.6600,-6.5200,3.7200,34.5000
3.594000,809,4740128,-118.6500,-562.0100,-809.5700,3.3500,-7.2000,3.9000,34.4000
3.594000,810,4744490,-114.7500,-563.9600,-806.6400,2.6800,-7.6800,4.3900,34.2100
3.594000,811,4748859,-114.2600,-564.9400,-812.5000,1.7700,-7.8000,4.5100,34.4000
3.610000,812,4753218,-114.2600,-564.9400,-812.5000,1.1600,-7.8000,4.9400,34.5000
3.610000,813,4757581,-113.2800,-570.3100,-808.1100,0.6700,-7.6200,5.6700,34.4000
3.610000,814,4761955,-118.1600,-566.8900,-816.8900,0.1200,-7.2600,6.2200,34.4000
3.625000,815,4766335,-117.6800,-564.4500,-823.2400,0.5500,-7.4400,6.7100,34.6400
3.625000,816,4770705,-122.0700,-559.0800,-821.7800,0.5500,-7.2600,7.1300,34.6900
3.625000,817,4775078,-120.6100,-562.0100,-816.4100,0.9100,-7.5000,7.4400,34.4000
3.625000,818,4779449,-127.4400,-561.0400,-810.5500,1.5200,-8.1700,7.3800,34.4000
3.641000,819,4783831,-121.5800,-564.4500,-806.6400,1.5200,-8.7200,6.7100,34.4000
3.641000,820,4788192,-123.0500,-569.8200,-803.2200,1.4000,-8.7800,5.7300,34.2100
3.641000,821,4792557,-118.1600,-578.1200,-806.6400,0.7300,-8.9000,5.3700,34.5500
3.641000,822,4796982,-118.1600,-587.4000,-813.9600,0.6100,-9.0200,5.1200,34.5500
3.657000,823,4801400,-118.6500,-594.2400,-816.8900,0.6700,-8.2300,5.2400,34.5500
3.657000,824,4805786,-121.0900,-589.8400,-818.3600,1.0400,-8.2300,6.2800,34.5000
3.657000,825,4810155,-121.5800,-583.9800,-818.8500,1.3400,-8.5400,6.4000,34.6900
3.672000,826,4814518,-125.0000,-578.6100,-818.3600,2.0100,-8.1100,6.8300,34.6400
3.672000,827,4818886,-123.5400,-572.2700,-817.8700,2.5000,-8.6000,7.2000,34.3600
3.672000,828,4823246,-128.9100,-572.2700,-817.3800,3.1700,-8.7800,7.0700,34.2100
3.672000,829,4827607,-131.8400,-571.2900,-821.2900,4.2700,-9.3300,6.8900,34.6400
3.688000,830,4831969,-137.7000,-585.4500,-813.9600,5.4300,-9.7600,5.7900,34.4000
3.688000,831,4836341,-138.1800,-582.0300,-816.4100,5.7300,-10.1200,4.7600,34.5000
3.688000,832,4840847,-132.8100,-582.5200,-812.5000,6.1600,-10.4900,3.7800,34.6400
3.704000,833,4845354,-126.9500,-583.9800,-804.6900,5.6700,-10.2400,3.6600,34.6900
3.704000,834,4849861,-126.9500,-593.7500,-802.2500,4.9400,-10.0000,3.6600,34.3100
3.704000,835,4854368,-124.5100,-599.6100,-800.2900,4.1500,-9.3300,3.7200,34.6900
3.704000,836,4858728,-122.0700,-604.9800,-795.9000,3.9600,-8.6600,3.5400,34.5500
3.719000,837,4863096,-161.1300,-589.8400,-808.1100,8.7200,9.2700,5.3000,34.5000
3.719000,838,4867460,-242.6800,-591.3100,-697.2700,2.5600,15.9100,-3.1100,34.4000
3.719000,839,4871974,-141.6000,-572.7500,-769.5300,-6.0400,5.1200,-14.4500,34.5000
3.735000,840,4876484,-46.8700,-579.1000,-838.8700,-11.5200,2.6800,-6.2200,34.5000
3.735000,841,4880989,-82.0300,-590.8200,-803.7100,-12.4400,1.4600,5.3700,34.4000
3.735000,842,4885354,-100.5900,-570.8000,-816.4100,-9.3300,-3.6000,11.8900,34.5000
3.735000,843,4889861,-141.6000,-578.6100,-816.8900,-7.3800,-4.3900,14.5700,34.4000
3.750000,844,4894371,-192.3800,-580.0800,-787.6000,-6.6500,-2.6800,12.3200,34.5000
3.750000,845,4898885,-175.2900,-577.6400,-792.9700,-8.9000,-2.9300,6.7100,34.4000
3.750000,846,4903379,-146.0000,-584.9600,-811.0400,-10.6100,-3.5400,3.0500,34.5500
3.766000,847,4907888,-124.0200,-577.1500,-839.3600,-9.7600,-5.0000,4.0200,34.4000
3.766000,848,4912386,-118.1600,-575.6800,-842.2900,-5.3700,-7.0700,6.7100,34.5000
3.766000,849,4916888,-147.9500,-576.6600,-832.5200,0.0600,-4.8200,8.2300,34.3600
3.766000,850,4921260,-181.1500,-582.5200,-806.6400,4.0200,-3.1100,5.1200,34.3600
3.782000,851,4925642,-174.3200,-573.7300,-794.9200,4.8200,-3.4800,0.3000,34.6400
3.782000,852,4930020,-148.9300,-571.2900,-788.5700,2.8700,-5.6700,-2.3800,34.3600
3.782000,853,4934521,-117.1900,-564.9400,-800.7800,1.4000,-6.8300,-1.1600,34.4000
3.797000,854,4939021,-115.7200,-566.4100,-812.0100,1.0400,-7.3800,3.3500,34.5500
3.797000,855,4943391,-135.7400,-563.9600,-812.0100,2.7400,-7.1300,7.6800,34.4000
3.797000,856,4947752,-156.7400,-568.8500,-808.5900,4.4500,-6.7100,9.1500,34.5000
3.797000,857,4952119,-165.5300,-573.2400,-808.1100,5.4300,-7.0100,7.1300,34.6400
3.813000,858,4956481,-158.2000,-578.1200,-801.7600,5.7300,-7.3200,4.1500,34.4000
3.813000,859,4960906,-152.8300,-582.5200,-800.7800,6.1600,-7.6800,1.8900,34.3600
3.813000,860,4965321,-146.0000,-581.0500,-803.7100,6.5200,-7.8000,0.6700,34.5000
3.829000,861,4969701,-140.6200,-576.6600,-796.3900,6.4000,-7.9300,0.8500,34.6400
3.829000,862,4974126,-142.0900,-586.4300,-797.8500,5.0600,-7.8700,1.2200,34.6400
3.829000,863,4978544,-145.0200,-586.9100,-798.3400,3.2900,-7.7400,1.7700,34.5000
3.829000,864,4982916,-149.9000,-580.5700,-799.8000,1.0400,-7.5000,2.9900,34.3100
3.844000,865,4987286,-136.7200,-583.0100,-802.7300,-0.6100,-7.0100,3.9000,34.5000
3.844000,866,4991791,-143.5500,-582.0300,-807.1300,-3.1100,-6.7100,4.4500,34.3100
3.844000,867,4996297,-144.0400,-583.0100,-809.0800,-3.9600,-5.9800,4.5100,34.5000
3.844000,868,5000797,-146.0000,-585.9400,-812.9900,-4.6300,-5.7900,4.6300,34.3600
3.860000,869,5005297,-148.9300,-578.1200,-808.1100,-4.2700,-5.6100,4.5100,34.5000
3.860000,870,5009858,-153.8100,-573.2400,-801.7600,-3.6000,-5.6100,4.3300,34.4000
3.860000,871,5014406,-148.9300,-565.4300,-803.7100,-3.4800,-5.5500,3.5400,34.6400
3.875000,872,5018911,-161.6200,-560.0600,-802.2500,-1.5900,-0.2400,4.0200,34.5000
3.875000,873,5023421,-187.9900,-565.4300,-771.4800,-2.6200,3.4800,0.7300,34.3100
3.875000,874,5027796,-155.7600,-569.8200,-802.2500,-4.7000,1.1000,-2.6800,34.4000
3.891000,875,5032303,-129.3900,-569.8200,-823.7300,-4.2100,-0.4900,-0.3700,34.4000
3.891000,876,5036809,-124.5100,-561.5200,-836.4300,-1.7700,-2.6800,2.7400,34.2100
3.891000,877,5041321,-127.9300,-562.5000,-826.1700,0.3700,-4.3900,6.2200,34.4000
3.891000,878,5045686,-150.3900,-567.8700,-823.7300,2.8000,-4.8800,7.9300,34.5000
3.907000,879,5050067,-173.3400,-564.9400,-812.9900,4.3900,-5.7300,7.1300,34.5000
3.907000,880,5054437,-172.8500,-569.8200,-804.2000,4.8200,-7.0100,4.4500,34.3100
3.907000,881,5058806,-158.6900,-571.2900,-804.6900,4.7000,-7.3800,2.9900,34.4000
3.907000,882,5063164,-145.0200,-569.3400,-801.7600,5.2400,-9.0200,2.3200,34.4000
3.922000,883,5067532,-144.0400,-580.5700,-795.4100,5.5500,-9.1500,3.1100,34.4000
3.922000,884,5071895,-149.9000,-588.3800,-792.4800,6.0400,-10.4300,2.8700,34.5500
3.922000,885,5076403,-144.5300,-588.8700,-789.0600,5.6700,-10.9100,3.1100,34.6400
3.938000,886,5080911,-147.4600,-593.7500,-782.7100,4.6300,-9.9400,3.4800,34.6400
3.938000,887,5085286,-147.9500,-592.7700,-774.9000,2.5600,-8.9000,3.7200,34.3600
3.938000,888,5089647,-147.9500,-596.1900,-778.3200,-0.1200,-7.5600,4.5100,34.5000
3.938000,889,5094155,-146.9700,-598.1400,-794.4300,-1.6500,-6.7700,5.8500,34.6400
3.954000,890,5098660,-149.9000,-600.1000,-801.2700,-1.4000,-6.2800,5.7900,34.4000
3.954000,891,5103162,-157.7100,-600.1000,-810.5500,-0.1800,-5.8500,4.6300,34.5000
3.954000,892,5107662,-159.1800,-603.5200,-805.6600,0.8500,-5.6700,3.4800,34.4000
3.969000,893,5112038,-158.6900,-593.2600,-795.4100,1.2800,-5.7300,2.9900,34.4000
3.969000,894,5116402,-155.7600,-590.3300,-788.0900,0.4300,-6.1600,2.4400,34.4000
3.969000,895,5120777,-152.8300,-590.3300,-791.0200,-0.4900,-6.1600,3.1700,34.6400
3.969000,896,5125281,-156.2500,-593.2600,-794.4300,0.3700,-1.5200,4.2700,34.3600
3.985000,897,5129652,-181.1500,-599.1200,-784.6700,-1.5200,0.4900,2.3200,34.3100
3.985000,898,5134021,-176.2700,-596.1900,-785.6400,-3.4800,0.1800,0.1200,34.4000
3.985000,899,5138395,-150.8800,-608.4000,-807.6200,-4.7000,-0.2400,-0.6700,34.5500
4.000000,900,5142904,-134.2800,-615.7200,-817.8700,-4.3300,-1.1600,1.3400,34.2100
4.000000,901,5147408,-137.2100,-612.3000,-818.3600,-2.1300,-2.3200,4.3900,34.4000
4.000000,902,5151907,-146.9700,-603.5200,-819.8200,-0.7900,-2.6200,6.1600,34.5500
4.000000,903,5156488,-167.4800,-599.6100,-810.5500,0.2400,-2.0700,6.2800,34.4000
4.016000,904,5160863,-185.5500,-601.0700,-804.6900,0.3700,-1.5900,4.5700,34.6400
4.016000,905,5165229,-189.4500,-601.5600,-799.8000,-0.2400,-3.2300,1.9500,34.6400
4.016000,906,5169732,-171.8700,-612.7900,-804.2000,0.3700,-4.0900,0.7300,34.4000
4.032000,907,5174111,-164.5500,-607.4200,-810.5500,2.0700,-3.5400,0.1800,34.5000
4.032000,908,5178478,-165.0400,-612.3000,-801.2700,2.5000,-5.0000,-1.0400,34.5500
4.032000,909,5182979,-168.4600,-610.8400,-799.3200,1.6500,-5.7900,-2.3200,34.5000
4.032000,910,5187479,-165.0400,-611.8200,-800.2900,1.1600,-6.0400,-1.7700,34.5000
4.047000,911,5191979,-166.0200,-605.4700,-794.4300,-0.1800,-5.1800,-0.6100,34.4000
4.047000,912,5196485,-167.9700,-597.6600,-786.1300,-1.4000,-4.7600,0.6700,34.3600
4.047000,913,5200992,-173.8300,-584.4700,-782.2300,-2.8700,-3.6000,1.2200,34.6900
4.063000,914,5205491,-175.7800,-585.4500,-787.6000,-4.7000,-3.1100,1.1600,34.4000
4.063000,915,5209993,-168.9500,-583.9800,-798.3400,-5.0600,-2.5600,0.7900,34.5000
4.063000,916,5214498,-168.4600,-583.5000,-800.2900,-4.3300,-1.8300,0.1200,34.6400
4.063000,917,5219004,-173.3400,-583.9800,-796.3900,-3.8400,-1.5200,-0.1800,34.6400
4.079000,918,5223514,-171.3900,-579.1000,-792.9700,-3.2300,-1.1000,-0.4900,34.5000
4.079000,919,5228027,-166.9900,-573.7300,-789.5500,-3.1700,-0.8500,-0.8500,34.4000
4.079000,920,5232538,-172.3600,-574.2200,-784.1800,-3.4100,-0.3000,-0.7300,34.6400
4.094000,921,5237058,-173.3400,-567.8700,-785.6400,-3.3500,-0.3700,-0.6100,34.4000
4.094000,922,5241569,-170.4100,-570.3100,-786.6200,-3.4100,-0.5500,-0.4300,34.3600
4.094000,923,5246085,-169.4300,-565.4300,-792.4800,-3.2900,-0.7300,0.0000,34.3100
4.094000,924,5250589,-171.8700,-569.8200,-795.4100,-2.7400,-1.1600,0.0000,34.5000
4.110000,925,5255110,-168.4600,-566.4100,-799.3200,-2.2600,-1.5900,0.1800,34.6400
4.110000,926,5259622,-168.4600,-561.0400,-797.8500,-1.2800,-1.9500,0.2400,34.5000
4.110000,927,5264133,-167.4800,-561.5200,-804.2000,-0.6700,-2.2000,-0.0600,34.6400
4.125000,928,5268642,-173.8300,-563.4800,-807.6200,-0.3700,-2.1300,-0.4300,34.5000
4.125000,929,5273164,-171.8700,-557.6200,-810.0600,-0.1200,-2.1300,-1.0400,34.4000
4.125000,930,5277672,-175.2900,-556.6400,-804.2000,-0.1800,-2.2000,-1.1000,34.5500
4.141000,931,5282187,-166.5000,-557.6200,-803.7100,-0.5500,-2.3200,-1.2800,34.6400
4.141000,932,5286695,-166.0200,-562.9900,-803.7100,-1.2200,-2.0700,-1.8300,34.4000
4.141000,933,5291212,-159.6700,-556.6400,-805.6600,-1.7100,-1.7700,-1.2800,34.4000
4.141000,934,5295706,-161.1300,-552.2500,-808.5900,-2.3200,-2.2600,0.1200,34.8800
4.157000,935,5300215,-163.0900,-552.7300,-816.4100,-2.7400,-1.8900,1.6500,34.3600
4.157000,936,5304717,-164.5500,-553.2200,-820.3100,-2.7400,-2.0700,2.2000,34.6400
4.157000,937,5309225,-166.9900,-557.6200,-819.8200,-2.4400,-2.4400,2.2000,34.5500
4.172000,938,5313720,-168.4600,-558.1100,-820.3100,-1.4600,-2.9900,1.7100,34.6400
4.172000,939,5318220,-170.4100,-557.6200,-817.3800,-0.3700,-3.4100,0.7900,34.4000
4.172000,940,5322721,-165.5300,-565.4300,-812.0100,1.1600,-3.6000,-0.2400,34.6400
4.172000,941,5327231,-163.0900,-563.9600,-809.5700,1.7100,-4.4500,-0.0600,34.5500
4.188000,942,5331740,-162.6000,-566.4100,-812.5000,2.1300,-4.7000,0.0600,34.5000
4.188000,943,5336123,-163.0900,-572.7500,-803.2200,1.7700,-4.9400,0.4300,34.5000
4.188000,944,5340489,-155.2700,-574.7100,-806.1500,1.2200,-4.8800,0.9100,34.5000
4.188000,945,5344863,-150.8800,-581.0500,-806.6400,1.0400,-4.9400,1.4600,34.3600
4.204000,946,5349234,-156.2500,-577.6400,-808.1100,1.4000,-4.5700,1.9500,34.6400
4.204000,947,5353597,-159.6700,-578.1200,-808.5900,2.2600,-4.6300,2.9900,34.6400
4.204000,948,5358019,-169.9200,-575.2000,-807.1300,2.9900,-4.7000,3.0500,34.5500
4.219000,949,5362426,-170.4100,-585.9400,-810.0600,2.9300,-5.1800,1.7700,34.6900
4.219000,950,5366801,-168.4600,-586.9100,-805.1800,2.5600,-5.6100,0.6700,34.6400
4.219000,951,5371170,-167.4800,-586.4300,-811.0400,2.2000,-6.0400,0.4900,34.5000
4.219000,952,5375537,-156.7400,-584.9600,-809.5700,2.2600,-6.4600,1.1600,34.5000
4.235000,953,5379911,-157.2300,-582.5200,-807.6200,2.2000,-6.5900,2.2000,34.5500
4.235000,954,5384277,-161.6200,-582.0300,-802.7300,1.9500,-6.9500,3.1700,34.4000
4.235000,955,5388641,-163.0900,-585.4500,-803.2200,1.5900,-7.0700,3.6000,34.4000
4.250000,956,5393001,-169.4300,-590.3300,-803.7100,1.2800,-6.7100,3.3500,34.5000
4.250000,957,5397368,-172.3600,-598.6300,-802.7300,0.8500,-6.7700,2.5600,34.3100
4.250000,958,5401732,-173.8300,-598.1400,-802.7300,0.6700,-6.7100,2.2600,34.6400
4.250000,959,5406112,-167.9700,-594.2400,-803.7100,0.4900,-6.3400,2.1300,34.3100
4.266000,960,5410482,-163.5700,-595.7000,-809.0800,0.1200,-4.9400,2.7400,34.4000
4.266000,961,5414853,-186.5200,-594.2400,-787.6000,0.6700,-1.6500,4.0900,34.4000
4.266000,962,5419218,-178.2200,-594.7300,-792.4800,-1.6500,-3.4800,1.4600,34.6400
4.282000,963,5423725,-162.1100,-599.6100,-802.2500,-3.2900,-3.8400,1.5900,34.6400
4.282000,964,5428224,-167.9700,-604.4900,-814.9400,-1.6500,-3.9600,2.6800,34.5000
4.282000,965,5432721,-178.2200,-601.5600,-805.1800,0.6100,-4.0200,3.0500,34.3100
4.282000,966,5437087,-178.7100,-592.7700,-793.4600,0.9100,-4.8200,2.5000,34.5000
4.297000,967,5441465,-181.1500,-585.9400,-784.1800,0.0600,-4.3300,2.0700,34.5000
4.297000,968,5445840,-180.1800,-587.4000,-788.0900,-0.6700,-5.1800,1.7700,34.6400
4.297000,969,5450357,-180.1800,-587.4000,-786.1300,-0.4900,-5.5500,1.8900,34.4000
4.313000,970,5454862,-180.1800,-586.4300,-791.0200,-0.7300,-5.3000,2.3800,34.3100
4.313000,971,5459372,-181.1500,-590.8200,-792.9700,-0.4300,-5.7300,2.2000,34.4000
4.313000,972,5463878,-183.5900,-597.6600,-796.3900,0.1200,-5.4300,2.3800,34.7400
4.313000,973,5468250,-182.6200,-597.6600,-785.6400,0.7900,-5.0000,2.1300,34.6900
4.329000,974,5472618,-188.4800,-592.2900,-780.7600,1.6500,-4.7000,1.7100,34.6400
4.329000,975,5476992,-187.9900,-586.9100,-791.9900,1.7100,-4.2700,1.9500,34.4000
4.329000,976,5481365,-187.0100,-594.7300,-787.6000,1.7100,-3.7200,1.3400,34.5000
4.344000,977,5485728,-187.9900,-595.7000,-784.6700,1.1000,-3.7200,0.6700,34.6400
4.344000,978,5490094,-189.4500,-599.1200,-786.6200,0.6700,-3.4100,-0.1200,34.3600
4.344000,979,5494608,-182.6200,-598.6300,-786.1300,0.6700,-3.5400,-0.6700,34.3600
4.344000,980,5499117,-176.7600,-592.7700,-776.8600,0.3000,-3.1100,-0.6100,34.5000
4.360000,981,5503622,-178.2200,-597.1700,-771.4800,-0.1800,-2.5600,-0.3000,34.5500
4.360000,982,5508136,-177.2500,-599.1200,-775.8800,-1.8300,-2.3200,0.1800,34.3600
4.360000,983,5512639,-182.6200,-596.6800,-776.3700,-2.6200,-1.7700,0.9800,34.4000
4.375000,984,5517144,-181.6400,-600.5900,-783.2000,-3.9600,-1.2200,1.3400,34.4000
4.375000,985,5521645,-183.1100,-602.5400,-787.1100,-3.5400,-0.5500,1.5200,34.3100
4.375000,986,5526147,-185.0600,-601.5600,-799.3200,-2.9300,-0.4300,0.9100,34.4000
4.375000,987,5530655,-185.5500,-594.7300,-792.9700,-1.6500,0.3000,0.0000,34.4000
4.391000,988,5535031,-186.5200,-584.9600,-791.9900,-1.2200,0.6100,-0.4300,34.6900
4.391000,989,5539548,-187.0100,-583.9800,-791.9900,-0.1800,0.8500,-0.9100,34.5000
4.391000,990,5544058,-187.0100,-580.5700,-789.5500,0.2400,0.9100,-1.6500,34.6400
4.407000,991,5548428,-188.9600,-583.5000,-789.5500,0.1200,0.7300,-2.6200,34.4000
4.407000,992,5552801,-186.5200,-581.0500,-786.6200,0.0600,0.9800,-3.5400,34.6900
4.407000,993,5557176,-177.7300,-585.9400,-787.1100,-0.4900,1.0400,-3.9000,34.5000
4.407000,994,5561683,-174.3200,-588.3800,-788.0900,-1.3400,1.2800,-3.3500,34.3100
4.422000,995,5566200,-173.3400,-586.4300,-791.5000,-2.2000,1.5200,-2.3800,34.5000
4.422000,996,5570697,-177.2500,-587.4000,-793.4600,-2.8000,1.7100,-1.4000,34.3100
4.422000,997,5575196,-177.7300,-586.9100,-798.8300,-3.5400,1.9500,-0.6100,34.5000
4.438000,998,5579697,-181.1500,-580.0800,-802.2500,-4.1500,1.7700,-0.5500,34.4000
4.438000,999,5584211,-183.1100,-580.5700,-800.2900,-4.2700,2.0700,-0.7300,34.4000
4.438000,1000,5588712,-185.5500,-581.5400,-810.0600,-3.9600,2.2000,-1.2800,34.5500
4.438000,1001,5593228,-184.0800,-582.0300,-809.5700,-2.8000,1.8300,-2.0700,34.4000
4.454000,1002,5597731,-181.6400,-579.5900,-809.0800,-1.5200,1.7700,-2.7400,34.5500
4.454000,1003,5602239,-180.1800,-575.2000,-805.6600,-0.6100,2.0100,-2.8700,34.5500
4.454000,1004,5606742,-178.7100,-566.4100,-801.7600,-0.3000,1.4000,-3.0500,34.7400
4.469000,1005,5611257,-179.6900,-569.8200,-796.8700,-0.4900,1.3400,-2.6800,34.6400
4.469000,1006,5615771,-177.7300,-571.7800,-798.8300,-0.8500,1.5200,-2.2600,34.3100
4.469000,1007,5620285,-178.2200,-574.7100,-797.8500,-1.1000,1.5900,-2.2600,34.5000
4.469000,1008,5624791,-169.9200,-578.6100,-807.1300,-1.3400,1.7700,-2.1300,34.5500
4.485000,1009,5629297,-171.3900,-574.7100,-806.6400,-1.2800,1.7700,-1.7700,34.6400
4.485000,1010,5633801,-168.9500,-568.8500,-803.2200,-1.0400,1.7700,-0.8500,34.5500
4.485000,1011,5638313,-169.9200,-566.4100,-795.4100,-1.5200,1.4000,-0.1800,34.3100
4.500000,1012,5642827,-168.4600,-567.3800,-801.2700,-2.1300,1.4600,0.1800,34.4000
4.500000,1013,5647337,-175.2900,-570.8000,-805.1800,-2.4400,1.3400,0.0000,34.6400
4.500000,1014,5651845,-176.7600,-574.7100,-808.1100,-3.1700,1.4000,-0.1800,34.5000
4.500000,1015,5656373,-164.0600,-573.7300,-810.5500,-3.2300,1.4600,-0.4300,34.5500
4.516000,1016,5660887,-170.4100,-579.1000,-818.8500,-2.6200,1.4600,-0.2400,34.5000
4.516000,1017,5665402,-172.8500,-577.1500,-816.8900,-2.3200,1.4600,0.1200,34.3600
4.516000,1018,5669913,-169.9200,-574.2200,-817.8700,-2.1300,1.1600,0.3000,34.3600
4.532000,1019,5674434,-170.9000,-570.8000,-812.0100,-1.7100,0.8500,0.6100,34.3100
4.532000,1020,5678940,-181.1500,-566.8900,-806.1500,-1.8900,0.3700,0.8500,34.5000
4.532000,1021,5683452,-176.7600,-567.8700,-801.2700,-2.0100,-0.3000,0.8500,34.3600
4.532000,1022,5687967,-172.8500,-572.2700,-805.6600,-1.9500,-0.6700,0.0000,34.1600
4.547000,1023,5692483,-168.4600,-576.1700,-804.2000,-1.8900,-0.7300,-0.7300,34.3600
4.547000,1024,5696999,-169.9200,-573.7300,-798.3400,-1.5200,-0.8500,-0.4900,34.5500
4.547000,1025,5701511,-165.0400,-572.2700,-799.8000,-1.5200,-0.6700,0.6700,34.6400
4.563000,1026,5706016,-165.0400,-563.4800,-802.2500,-1.2800,-0.1200,1.5200,34.6400
4.563000,1027,5710528,-173.8300,-573.2400,-806.1500,-1.0400,-0.3700,1.6500,34.4000
4.563000,1028,5715043,-177.2500,-574.2200,-806.1500,-0.6100,-0.3000,1.3400,34.4000
4.563000,1029,5719553,-180.6600,-582.0300,-812.5000,0.2400,-0.2400,0.5500,34.4000
4.579000,1030,5724062,-172.8500,-576.6600,-809.5700,1.2800,-0.3700,-0.0600,34.3600
4.579000,1031,5728576,-166.5000,-574.2200,-811.0400,1.4600,-1.0400,-0.3000,34.5000
4.579000,1032,5733097,-167.9700,-586.4300,-808.5900,1.8900,-1.4600,-0.3700,34.3600
4.594000,1033,5737608,-172.8500,-598.6300,-818.8500,2.3200,-1.1000,-1.1000,34.5000
4.594000,1034,5742124,-174.8000,-601.5600,-812.9900,2.5600,-1.5200,-1.7100,34.3100
4.594000,1035,5746627,-172.8500,-588.8700,-810.5500,2.9900,-1.8900,-1.8900,34.6400
4.610000,1036,5751133,-174.3200,-583.0100,-808.5900,2.3200,-2.2600,-1.5200,34.3100
4.610000,1037,5755633,-171.3900,-573.2400,-803.7100,1.4600,-2.7400,-0.9100,34.5000
4.610000,1038,5760142,-166.9900,-568.8500,-809.5700,0.3700,-3.0500,-0.0600,34.5000
4.610000,1039,5764655,-168.9500,-570.3100,-809.0800,-0.4300,-3.1700,0.4300,34.6400
4.625000,1040,5769174,-179.2000,-571.7800,-806.1500,-1.1000,-3.2900,0.3700,34.6400
4.625000,1041,5773685,-175.2900,-574.2200,-807.1300,-1.6500,-3.6600,0.5500,34.3100
4.625000,1042,5778197,-169.4300,-574.7100,-807.1300,-2.0700,-3.1700,0.3700,34.5500
4.641000,1043,5782710,-170.9000,-573.2400,-795.9000,-2.4400,-2.7400,0.7300,34.6400
4.641000,1044,5787224,-166.5000,-576.1700,-799.3200,-3.0500,-2.6200,1.2200,34.4000
4.641000,1045,5791737,-169.9200,-577.1500,-796.3900,-3.1700,-2.6800,1.7700,34.5000
4.641000,1046,5796245,-168.9500,-581.0500,-802.7300,-2.9300,-2.9300,2.0700,34.6400
4.657000,1047,5800749,-177.2500,-579.5900,-801.7600,-2.6200,-3.0500,1.9500,34.5000
4.657000,1048,5805252,-171.8700,-580.5700,-809.5700,-1.9500,-2.9300,2.0700,34.4000
4.657000,1049,5809755,-172.8500,-580.5700,-800.7800,-0.9100,-3.2300,2.3200,34.5500
4.672000,1050,5814260,-174.3200,-581.0500,-798.8300,0.1200,-3.4100,2.3800,34.3600
4.672000,1051,5818773,-175.7800,-578.1200,-791.5000,0.9100,-3.7200,2.4400,34.5000
4.672000,1052,5823345,-179.6900,-577.1500,-787.6000,1.4600,-4.0200,2.1300,34.5000
4.672000,1053,5827895,-187.5000,-584.9600,-789.0600,1.5900,-3.6600,0.6700,34.2100
4.688000,1054,5832418,-179.6900,-594.2400,-793.9500,2.0100,-3.5400,-0.7900,34.7400
4.688000,1055,5836937,-177.7300,-595.7000,-801.2700,2.2600,-3.1700,-1.5200,34.5000
4.688000,1056,5841447,-177.2500,-585.9400,-800.7800,2.6200,-2.8000,-0.9800,34.8800
4.704000,1057,5845963,-171.3900,-579.1000,-794.9200,1.6500,-2.9900,0.3000,34.4000
4.704000,1058,5850475,-179.2000,-576.6600,-789.5500,0.3700,-2.9900,0.8500,34.2100
4.704000,1059,5854984,-180.1800,-574.7100,-788.0900,-0.8500,-3.0500,1.2800,34.6400
4.704000,1060,5859495,-188.4800,-578.6100,-785.1600,-1.4600,-2.6800,1.7700,34.5000
4.719000,1061,5863995,-187.9900,-581.0500,-785.1600,-2.2600,-2.6800,1.7100,34.5500
4.719000,1062,5868498,-182.6200,-580.0800,-792.9700,-2.4400,-2.4400,1.7100,34.3100
4.719000,1063,5872992,-177.7300,-588.8700,-793.4600,-2.2000,-2.3200,1.4600,34.2100
4.735000,1064,5877496,-177.2500,-577.6400,-793.4600,-2.6200,-1.6500,1.4600,34.4000
4.735000,1065,5881994,-176.2700,-587.4000,-796.8700,-2.3800,-1.3400,1.7700,34.5500
4.735000,1066,5886493,-183.5900,-582.5200,-802.7300,-1.7700,-0.8500,1.7100,34.5500
4.750000,1067,5890995,-184.0800,-585.9400,-804.2000,-1.6500,-1.0400,1.5200,34.4000
4.750000,1068,5895502,-181.1500,-582.5200,-804.2000,-0.7900,-1.1000,1.8900,34.4000
4.750000,1069,5900007,-177.7300,-583.5000,-797.3600,-0.3000,-1.4000,1.5900,34.4000
4.750000,1070,5904521,-180.6600,-585.4500,-802.2500,0.0000,-1.5200,1.2200,34.4000
4.766000,1071,5909017,-178.7100,-591.8000,-801.2700,-0.2400,-1.6500,0.2400,34.6400
4.766000,1072,5913535,-181.6400,-599.1200,-803.2200,0.2400,-1.4600,-0.4300,34.5500
