seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
0,31756421,-344.73,-964.84,8.79,0.91,2.74,2.62,34.88
1,31760484,-387.70,-936.04,115.23,-3.41,-5.85,-5.85,34.50
2,31764534,-375.00,-958.01,-10.25,-6.22,-1.40,-8.66,34.55
3,31768583,-375.98,-937.50,52.25,7.26,16.59,-3.78,34.12
4,31772633,-359.37,-958.01,-36.62,-18.48,-24.45,-7.07,34.50
5,31776682,-411.13,-934.57,-17.09,13.96,5.85,-5.37,34.55
6,31782798,-351.07,-941.41,206.54,-10.18,1.83,-9.88,34.55
7,31786847,-316.41,-990.72,-83.01,-6.77,-1.71,1.22,34.64
8,31790897,-331.54,-978.52,-20.51,13.90,3.90,13.78,34.36
9,31794954,-405.76,-932.13,104.98,13.48,1.71,16.04,34.50
10,31799003,-397.95,-926.27,87.40,-1.65,-0.24,13.48,34.40
11,31803053,-394.04,-928.22,32.71,-1.89,1.16,11.04,34.64
12,31808798,-392.09,-938.96,47.36,-2.93,0.85,9.21,34.21
13,31812847,-389.16,-943.85,17.58,1.77,3.23,8.72,34.74
14,31816897,-408.69,-932.13,37.11,3.96,1.46,6.95,34.21
15,31820954,-415.53,-923.83,63.48,2.87,0.49,2.07,34.02
16,31825003,-415.53,-928.71,59.57,-2.20,-1.04,-4.82,34.50
17,31830798,-386.72,-934.08,45.90,-3.72,-1.59,-8.66,34.64
18,31834847,-359.86,-948.73,41.50,-3.11,-1.10,-7.74,34.31
19,31838897,-364.26,-962.89,37.60,-2.01,-1.16,-5.43,34.50
20,31842954,-363.77,-956.54,39.55,-0.49,-0.55,-2.01,34.12
21,31848798,-365.23,-951.17,43.95,-0.43,-0.79,0.24,34.31
22,31852847,-373.05,-947.27,38.09,-1.04,-1.10,1.65,34.02
23,31856897,-377.44,-943.85,40.04,-0.73,-0.98,2.13,34.64
24,31860954,-379.39,-942.87,41.50,-0.73,-0.73,1.95,34.69
25,31865003,-385.74,-946.78,44.92,-0.24,-0.37,1.34,34.31
26,31869053,-386.23,-946.29,37.11,1.89,1.83,0.61,34.21
27,31874798,-393.07,-935.55,59.57,-0.18,0.98,-0.85,34.50
28,31878847,-383.79,-941.89,35.16,-1.46,0.61,-2.44,34.74
29,31882897,-387.21,-942.38,47.36,-0.12,1.65,-2.38,34.36
30,31886954,-382.32,-943.36,45.41,-1.04,0.55,-1.77,34.50
31,31892798,-378.42,-943.85,40.04,-1.16,0.85,-0.37,34.21
32,31896847,-380.86,-949.22,44.92,-0.06,1.04,0.85,34.31
33,31900897,-384.28,-951.66,42.97,-0.91,0.91,1.77,34.55
34,31904954,-377.44,-946.29,42.48,-0.30,1.65,2.62,34.31
35,31909003,-376.46,-944.34,42.97,0.18,1.83,3.29,34.40
36,31914798,-386.23,-946.29,41.99,0.37,0.79,3.05,34.31
37,31918847,-379.39,-944.34,31.25,2.56,0.67,2.07,34.50
38,31922897,-438.48,-917.48,23.44,4.45,-0.55,-1.59,34.21
39,31926954,-423.34,-922.85,95.70,-2.93,-5.91,-10.18,34.50
40,31931003,-396.00,-939.94,40.04,-8.11,-2.07,-16.10,34.36
41,31936798,-382.32,-944.34,40.04,-6.22,-0.98,-17.99,34.31
42,31940847,-370.12,-949.71,37.11,-7.38,-0.06,-18.48,34.40
43,31944897,-347.66,-961.91,18.07,-6.89,-1.04,-16.46,34.31
44,31948954,-320.31,-969.73,19.04,-3.11,-1.04,-9.15,34.55
45,31953003,-328.12,-977.05,27.83,-0.18,-0.49,0.24,34.40
46,31958798,-351.07,-964.36,24.41,1.22,-0.49,7.87,34.40
47,31962847,-378.91,-945.80,40.53,2.56,-0.67,11.16,34.36
48,31966897,-394.53,-934.08,45.41,1.40,-0.37,9.88,34.31
49,31970954,-398.44,-936.04,44.43,-0.24,1.22,6.71,34.55
50,31975003,-402.83,-930.18,35.64,-0.49,1.04,2.87,34.55
51,31980798,-396.00,-937.01,37.11,-0.73,-0.37,-0.67,34.40
52,31984847,-402.34,-933.59,24.41,-1.71,-1.59,-5.06,34.40
53,31988897,-414.06,-937.01,-20.51,3.90,-3.60,-8.41,34.50
54,31992954,-409.67,-916.02,151.37,0.12,-2.74,-15.37,34.50
55,31997003,-365.72,-947.27,25.88,-11.83,-1.04,-18.35,34.36
56,32002798,-347.17,-965.33,20.02,-2.74,2.87,-14.76,34.55
57,32006847,-390.62,-937.99,57.62,-3.72,1.34,-14.57,34.64
58,32010897,-339.36,-966.80,3.42,-5.06,-2.20,-13.72,34.36
59,32014954,-337.40,-965.82,31.74,0.67,-0.37,-8.17,34.50
60,32019003,-348.14,-960.45,60.06,-2.01,-0.85,-2.80,34.40
61,32024798,-338.87,-962.40,22.95,-2.74,-1.40,2.13,34.40
62,32028847,-343.26,-961.43,32.71,0.98,-1.34,8.23,34.31
63,32032897,-372.56,-953.61,40.04,2.38,-0.79,10.43,34.36
64,32036954,-389.16,-940.43,50.78,2.26,-0.49,9.27,34.36
65,32041003,-395.51,-933.59,52.25,0.00,-1.16,5.79,34.55
66,32046798,-387.21,-937.01,42.48,-1.16,-1.40,1.95,34.50
67,32050847,-387.70,-940.43,45.41,-2.20,-1.59,-1.59,34.69
68,32054897,-378.42,-941.89,41.02,-2.38,-1.59,-3.23,34.50
69,32058954,-377.44,-943.85,34.67,-1.95,-1.95,-4.27,34.16
70,32063003,-377.93,-950.68,41.99,-1.71,-1.34,-4.70,34.21
71,32068798,-375.49,-951.17,38.57,-2.07,-0.85,-4.21,34.50
72,32072847,-362.30,-952.64,27.34,-1.52,-0.91,-1.65,34.40
73,32076897,-367.19,-954.59,37.11,-1.22,-0.73,0.06,34.40
74,32080954,-367.19,-951.17,36.13,-0.61,-0.85,1.34,34.50
75,32086798,-377.93,-945.31,33.69,-0.73,-0.98,1.65,34.40
76,32090847,-388.67,-943.36,36.62,-1.34,-1.10,-0.24,34.36
77,32094897,-387.21,-941.89,39.55,-2.13,-0.55,-2.80,34.40
78,32098954,-377.44,-943.85,36.13,-2.13,-0.73,-4.57,34.40
79,32103003,-366.21,-946.29,36.13,-1.77,-0.91,-4.82,34.50
80,32108798,-358.40,-955.57,40.53,-0.98,-0.79,-3.54,34.36
81,32112847,-343.26,-958.98,38.09,-0.67,-0.61,0.18,34.31
