seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
0,104128331,-281.25,-979.49,64.94,-2.26,-0.85,2.87,33.83
1,104132393,-283.69,-977.05,70.31,1.04,0.79,5.37,33.83
2,104136442,-287.11,-970.70,83.98,1.16,0.85,5.55,34.02
3,104140492,-289.06,-971.68,70.80,0.06,0.91,5.37,33.88
4,104144541,-289.06,-971.68,70.80,1.16,1.22,5.00,34.12
5,104148590,-299.32,-972.66,79.10,1.22,1.46,4.21,33.88
6,104152639,-297.36,-971.68,81.05,0.61,1.71,2.87,33.88
7,104156688,-295.41,-964.84,78.61,0.12,1.04,1.95,34.21
8,104160742,-294.92,-971.68,76.66,-0.12,1.04,0.61,33.97
9,104164795,-292.48,-974.12,76.66,-0.91,0.49,-0.55,33.59
10,104170787,-290.04,-974.12,71.78,-0.98,0.24,-1.16,34.02
11,104174836,-286.13,-974.12,71.29,-1.22,-0.49,-1.16,34.02
12,104178885,-288.09,-979.00,70.31,-1.22,-0.79,-0.73,34.12
13,104182943,-288.09,-979.98,73.24,-0.79,-0.79,0.37,33.78
14,104186992,-288.57,-974.61,75.20,-0.73,-0.79,1.10,34.02
15,104192787,-286.62,-974.61,77.64,-0.61,-0.61,1.65,33.97
16,104196836,-289.55,-975.59,76.66,-0.67,-0.55,1.34,34.21
17,104200885,-291.99,-973.14,76.17,-0.49,-0.73,1.22,34.02
18,104204943,-293.46,-971.19,78.61,-0.61,-0.30,0.73,33.97
19,104208992,-293.46,-974.12,78.61,-0.67,-0.67,0.12,34.02
20,104214787,-289.06,-972.17,74.71,-0.73,-0.91,-0.12,33.83
21,104218836,-287.11,-973.63,73.73,-0.73,-0.67,-0.12,33.97
22,104222885,-288.57,-980.96,77.15,-0.91,-0.61,0.18,34.02
23,104226943,-283.20,-980.47,77.64,-0.73,-0.73,0.49,34.12
24,104230992,-284.67,-980.47,78.61,-0.61,-0.98,0.73,34.02
25,104236787,-286.62,-974.12,76.66,-0.67,-1.10,1.40,33.83
26,104240836,-290.53,-976.56,75.20,-1.16,-1.16,1.65,33.78
27,104244885,-282.23,-978.03,73.73,-0.61,-1.10,1.52,34.21
28,104248943,-286.62,-974.12,73.24,-0.18,-0.85,2.99,33.83
29,104252992,-284.67,-973.63,72.75,0.91,-0.49,4.15,34.02
30,104258787,-293.46,-974.12,71.29,1.10,-0.49,4.33,33.78
31,104262836,-301.76,-966.31,71.29,1.22,-0.91,3.05,33.97
32,104266885,-312.99,-960.45,90.33,-0.61,-1.89,1.46,34.21
33,104270943,-316.89,-961.43,73.24,-3.11,-3.66,-2.50,33.88
34,104274992,-318.85,-959.96,76.17,-3.78,-6.22,-7.20,33.83
35,104280787,-314.45,-965.33,88.87,-5.98,-8.05,-12.01,33.68
36,104284836,-314.45,-971.68,78.61,-9.09,-8.41,-16.16,33.88
37,104288885,-280.27,-986.82,26.86,-12.50,-14.70,-16.83,34.21
38,104292943,-209.47,-1020.51,-9.28,5.98,-4.33,-10.55,33.83
39,104296992,-299.32,-954.10,188.96,1.22,0.37,-4.39,33.97
40,104302787,-339.84,-953.12,43.95,-18.78,-22.80,-9.21,34.12
41,104306836,-252.44,-1000.98,17.58,-4.57,-26.77,-9.94,34.02
42,104310885,-256.84,-980.47,136.23,-1.52,-20.49,-5.06,34.12
43,104314943,-255.37,-985.35,105.47,-11.59,-19.33,-0.61,34.12
44,104318992,-253.42,-1000.00,25.88,-6.83,-14.51,4.57,34.02
45,104324787,-271.48,-985.84,51.27,3.60,-10.24,8.41,33.97
46,104328836,-275.39,-977.54,97.66,3.41,-7.74,11.22,34.02
