seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
0,11086817,-571.78,-853.03,56.64,-2.44,-5.12,-2.80,34.40
1,11092799,-524.90,-864.75,71.78,-2.07,1.04,-2.26,34.21
2,11096848,-533.20,-870.12,55.18,-1.16,-1.28,-1.83,34.50
3,11100898,-532.71,-862.79,63.96,0.06,-1.40,-1.46,33.97
4,11104955,-539.55,-860.35,71.29,-0.18,-0.98,-1.16,34.02
5,11109005,-537.60,-862.79,65.43,-0.18,-0.67,-1.34,34.40
6,11114799,-538.09,-858.89,69.34,-0.79,-1.10,-1.77,34.36
7,11118848,-533.69,-866.70,70.31,-1.16,-0.79,-1.52,34.36
8,11122898,-538.57,-868.65,62.50,-0.79,-0.61,-1.22,33.97
9,11126955,-532.71,-861.82,64.45,-0.61,-1.04,-0.73,34.31
10,11131005,-528.32,-861.82,68.85,-0.85,-0.55,-0.18,34.02
11,11136799,-537.60,-869.14,62.01,-0.85,-0.55,0.37,34.12
12,11140848,-536.13,-859.37,72.75,-0.73,-0.79,0.85,34.21
13,11144898,-529.30,-858.89,67.38,-0.79,-0.49,0.98,34.21
14,11148955,-539.06,-864.26,64.94,-0.49,-0.55,1.04,34.31
15,11153005,-534.18,-859.37,67.38,-0.67,-0.61,1.28,34.50
16,11158799,-534.18,-861.82,64.94,-0.91,-0.43,1.34,34.21
17,11162848,-542.48,-864.26,66.41,-0.73,-0.61,1.40,34.12
18,11166898,-536.13,-857.42,65.92,-0.49,-0.61,1.16,34.36
19,11170955,-534.67,-860.35,68.36,-1.04,-0.43,1.22,34.31
20,11175005,-545.90,-859.37,66.89,-1.10,-0.55,0.98,34.31
21,11180799,-541.02,-861.33,65.43,-0.98,-0.91,0.55,34.31
22,11184848,-538.09,-861.82,66.41,-0.98,-0.61,0.67,34.12
23,11188898,-541.50,-859.86,64.94,-0.85,-0.67,0.55,34.16
24,11192955,-537.11,-857.91,63.96,-0.67,-0.98,0.30,34.02
25,11197005,-541.99,-858.89,63.96,-0.61,-0.73,0.43,34.21
26,11202799,-542.48,-865.23,65.43,-0.61,-0.67,0.06,34.21
27,11206848,-541.50,-858.40,69.82,-0.61,-0.73,-0.30,34.40
28,11210898,-538.09,-859.86,65.43,-0.85,-1.04,-0.43,34.36
29,11214955,-537.60,-858.40,68.36,-0.91,-1.04,-0.85,34.16
30,11219005,-537.11,-859.86,68.36,-1.10,-1.16,-1.22,34.50
31,11224799,-535.64,-862.79,63.48,-1.10,-1.10,-1.59,34.02
32,11228848,-541.02,-861.82,64.45,-0.79,-1.10,-2.13,34.21
33,11232898,-541.02,-862.30,66.89,-0.79,-1.46,-2.44,34.02
34,11236955,-538.09,-860.84,63.48,-1.16,-1.40,-3.11,34.02
35,11241005,-539.55,-858.89,59.08,-1.04,-1.59,-3.54,34.21
36,11246799,-542.97,-862.79,58.11,-0.79,-2.99,-4.21,34.36
37,11250848,-537.60,-862.79,71.78,1.10,-2.93,-1.89,34.12
38,11254898,-541.99,-854.98,57.62,3.48,-2.01,-0.85,34.16
39,11258955,-542.48,-856.45,76.66,3.41,-1.83,-2.44,34.21
40,11264799,-542.48,-854.49,80.08,1.34,0.00,-4.15,34.21
41,11268848,-540.53,-863.77,54.20,-1.10,-2.62,-5.49,34.31
42,11272898,-523.44,-874.02,53.71,1.40,2.26,-3.90,34.21
43,11276955,-545.41,-852.05,130.86,0.67,0.67,-5.43,33.97
44,11281005,-552.25,-846.68,116.70,-5.37,13.90,-8.05,34.40
45,11286799,-595.21,-844.24,-0.49,-6.52,-1.40,-14.94,34.31
46,11290848,-516.60,-869.63,100.10,-4.57,-5.30,-18.96,34.40
