seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
0,85570877,-270.51,-992.19,29.79,-5.06,-3.05,0.24,33.88
1,85574946,-287.60,-973.14,89.36,4.33,0.73,6.65,34.02
2,85578995,-287.60,-973.14,89.36,1.04,-0.79,7.07,33.97
3,85583044,-295.90,-973.14,71.78,-1.28,-1.34,5.85,33.97
4,85587094,-292.97,-976.07,68.85,-0.37,-0.73,5.06,34.21
5,85591143,-299.80,-970.70,81.05,0.18,0.12,4.82,33.78
6,85595192,-303.71,-969.24,81.05,-0.37,0.18,4.09,33.97
7,85599241,-307.62,-969.24,77.15,-0.73,-0.30,2.38,34.02
8,85603293,-302.25,-973.14,75.20,-0.85,-0.55,1.10,33.83
9,85608787,-299.80,-973.14,71.78,-0.85,-0.79,0.24,34.02
10,85612836,-297.85,-969.73,78.61,-1.16,-0.73,-0.43,34.21
11,85616885,-293.95,-974.12,73.24,-1.40,-0.98,-1.04,33.97
12,85620943,-290.53,-975.59,71.29,-0.37,-0.49,-0.30,33.78
13,85626787,-288.09,-972.17,73.73,-0.18,-0.49,0.55,34.21
14,85630836,-297.85,-974.12,78.12,-0.73,-0.91,0.79,33.83
15,85634885,-298.34,-973.63,72.27,-1.22,-0.79,0.49,33.97
16,85638943,-298.34,-973.14,71.29,-1.16,-0.73,0.06,34.16
17,85642992,-293.95,-979.00,72.75,-1.04,-0.73,0.18,33.68
18,85648787,-290.04,-979.98,73.73,-0.91,-0.61,0.49,33.78
19,85652836,-299.32,-974.12,80.08,-0.79,-0.73,1.10,33.97
20,85656885,-293.95,-975.59,80.57,-0.79,-0.67,0.91,33.88
21,85660943,-293.95,-973.63,76.17,-0.73,-0.73,1.16,34.02
22,85664992,-297.36,-970.70,81.54,-1.04,-0.67,1.22,33.97
23,85670787,-295.90,-971.68,76.17,-0.85,-0.73,1.46,33.83
24,85674836,-299.32,-970.21,80.08,-0.49,-0.79,1.65,34.12
25,85678885,-301.27,-972.66,74.22,-0.37,-0.49,0.91,34.02
26,85682943,-303.71,-971.68,81.05,-0.37,-0.55,0.06,34.12
27,85688787,-298.34,-976.56,80.08,-1.46,-0.98,-0.37,33.97
28,85692836,-288.57,-972.66,69.34,-1.04,-0.67,0.91,34.21
29,85696885,-290.53,-975.59,72.27,-0.30,-0.85,1.89,34.21
30,85700943,-295.90,-977.05,76.17,-0.12,-0.98,2.80,34.12
31,85704992,-293.46,-979.49,69.34,-0.18,-0.73,4.51,34.02
32,85709042,-287.60,-973.14,75.68,0.00,-0.73,6.10,33.83
33,85714787,-293.95,-976.56,80.08,-0.37,-0.67,6.89,34.12
34,85718836,-288.09,-979.49,66.41,1.16,1.65,8.54,33.83
35,85722885,-291.50,-968.75,79.10,1.95,1.22,9.57,34.02
36,85726943,-296.39,-975.59,71.29,1.95,1.59,9.82,34.02
37,85732787,-311.04,-971.19,82.03,2.62,1.16,9.39,34.02
38,85736836,-315.43,-967.29,81.54,-0.06,-0.12,6.46,34.21
39,85740885,-306.15,-966.80,83.50,-1.10,-0.37,5.00,33.97
40,85744943,-295.41,-974.12,71.29,-1.22,-0.24,4.15,33.83
41,85748992,-293.46,-975.10,71.78,-0.67,0.12,5.18,34.12
42,85754787,-286.62,-980.96,66.89,-0.79,0.30,7.07,34.02
43,85758836,-290.04,-972.17,68.36,3.17,0.85,10.61,34.21
44,85762885,-295.90,-973.14,73.24,2.80,-0.43,12.07,34.02
45,85766943,-306.64,-968.26,79.10,2.13,-0.12,12.56,33.83
46,85770992,-317.38,-963.87,78.61,1.89,0.24,11.46,34.02
47,85776787,-297.85,-977.05,103.52,2.07,-0.73,10.73,34.21
48,85780836,-260.25,-1004.88,-28.81,11.59,2.80,10.79,34.21
49,85784885,-308.11,-952.15,189.94,17.44,13.66,13.84,34.02
50,85788943,-349.12,-946.29,83.50,-4.15,3.29,10.00,34.12
51,85792992,-332.52,-966.31,26.86,-2.26,-1.22,5.18,34.12
52,85798787,-336.43,-953.12,96.19,1.95,0.73,0.73,34.12
53,85802836,-316.41,-965.33,82.03,-4.57,-2.13,-3.48,33.88
54,85806885,-291.50,-975.10,61.04,-1.59,-1.10,-2.07,34.02
55,85810943,-296.39,-972.17,78.12,1.10,-0.18,0.91,34.12
56,85814992,-307.13,-965.33,79.10,1.04,-0.61,2.50,34.21
57,85820787,-323.73,-959.47,84.47,1.59,-0.06,1.28,33.83
58,85824836,-320.31,-960.94,84.96,0.06,-0.67,-1.46,33.97
59,85828885,-318.36,-962.40,83.01,0.24,-0.24,-3.05,34.12
60,85832943,-325.68,-960.45,87.89,-0.12,0.30,-5.06,33.88
61,85836992,-332.03,-955.57,93.75,-3.35,-4.02,-8.54,34.12
62,85842787,-330.08,-956.54,87.89,-7.20,-7.74,-12.87,33.83
63,85846836,-317.87,-958.50,82.52,-10.00,-10.98,-17.13,33.88
64,85850885,-293.46,-973.63,69.34,-9.51,-10.73,-17.80,33.83
65,85854943,-277.34,-981.45,73.24,-6.28,-7.32,-14.76,34.21
66,85858992,-275.39,-987.30,63.48,-2.50,-3.72,-9.76,33.78
67,85864787,-281.25,-984.86,71.78,0.55,-1.77,-4.76,33.88
68,85868836,-285.16,-978.52,82.52,0.24,-1.10,-0.55,33.78
69,85872885,-292.48,-970.21,75.20,0.24,-0.30,1.40,34.12
70,85876943,-301.76,-973.14,80.08,0.00,-0.18,2.38,34.21
71,85880992,-307.13,-969.73,77.15,-0.37,-0.73,2.74,33.68
72,85886787,-321.29,-964.36,78.12,-0.30,-0.18,1.04,34.02
73,85890836,-319.82,-958.01,83.50,-2.13,-1.22,-2.44,34.02
74,85894885,-316.89,-967.29,80.57,-2.44,-0.67,-4.21,34.12
75,85898943,-320.31,-958.98,88.38,-3.84,-1.10,-7.80,34.12
76,85902992,-317.38,-960.45,84.96,-7.13,-3.66,-11.59,33.59
77,85908787,-312.50,-965.33,62.99,-8.17,-6.89,-14.09,34.02
78,85912836,-295.90,-970.70,74.22,-7.13,-8.66,-15.18,33.97
79,85916885,-294.92,-978.03,68.85,-7.26,-9.94,-14.76,33.88
80,85920943,-293.95,-975.59,71.78,-6.83,-11.46,-13.66,34.12
81,85926787,-302.25,-972.66,72.27,-8.78,-15.85,-14.02,33.88
82,85930836,-301.27,-967.77,60.06,-11.40,-24.94,-16.65,33.97
83,85934885,-282.71,-977.54,74.22,-10.06,-27.01,-16.89,34.16
84,85938943,-248.54,-990.72,90.33,-9.94,-23.90,-14.02,33.88
85,85942992,-229.49,-1005.37,81.54,-7.01,-12.20,-5.85,34.21
86,85948787,-237.30,-1002.44,63.96,-1.22,-0.79,4.27,34.12
87,85952836,-260.74,-990.72,69.82,1.40,1.77,13.48,33.64
88,85956885,-284.67,-979.98,62.01,2.68,1.10,17.13,33.88
89,85960943,-300.78,-971.68,79.10,3.84,0.37,17.26,33.97
90,85964992,-301.27,-970.70,82.52,3.35,0.18,15.79,34.12
91,85970787,-312.50,-956.54,82.03,2.62,0.91,13.48,34.12
92,85974836,-339.84,-951.17,76.66,2.68,1.16,7.13,34.02
93,85978885,-338.87,-952.64,94.73,0.49,-0.43,-1.34,34.02
94,85982943,-342.29,-951.66,62.01,0.00,0.24,-7.56,34.02
95,85986992,-331.05,-949.71,104.98,-2.01,-2.74,-15.24,34.21
96,85992787,-300.29,-965.33,97.17,-6.65,-2.80,-18.54,34.02
97,85996836,-289.06,-971.19,72.27,-6.95,-2.20,-19.57,33.88
98,86000885,-268.07,-984.37,70.80,-6.04,-2.13,-17.68,34.16
99,86004943,-257.32,-995.61,62.99,-4.21,-0.79,-12.32,33.88
100,86008992,-250.49,-994.63,70.31,-2.56,-1.16,-5.49,34.02
101,86014787,-260.74,-991.70,61.04,-1.71,-1.04,2.07,34.12
102,86018836,-275.39,-986.33,75.68,-0.18,-0.24,7.62,34.21
103,86022885,-275.88,-979.98,62.50,0.06,0.43,10.00,34.02
104,86026943,-293.95,-974.61,69.34,2.50,1.04,12.01,33.83
105,86030992,-307.13,-962.89,75.20,2.87,0.43,10.73,34.12
106,86036787,-325.20,-958.01,80.57,2.50,0.18,6.28,34.21
107,86040836,-325.20,-949.71,93.26,-0.85,-0.30,-1.59,33.88
108,86044885,-310.55,-971.19,81.54,-2.80,-0.79,-5.98,34.40
109,86048943,-287.60,-979.98,67.87,-3.35,-1.22,-7.50,34.12
110,86052992,-272.46,-975.59,72.75,-2.38,-1.52,-5.79,34.12
111,86058787,-272.46,-978.03,65.43,-0.85,-1.10,-2.87,33.97
112,86062836,-279.79,-979.49,66.41,0.73,-0.67,0.06,33.83
113,86066885,-292.97,-973.14,71.78,1.10,-0.67,0.67,34.02
114,86070943,-297.36,-968.75,75.20,0.61,-0.85,-0.43,34.02
115,86074992,-306.64,-964.84,81.05,-0.79,-1.65,-2.99,33.78
116,86080787,-303.22,-967.77,83.50,-2.80,-2.20,-5.67,33.83
117,86084836,-291.02,-974.61,73.73,-3.66,-2.62,-7.62,33.78
118,86088885,-282.23,-976.07,74.22,-3.54,-1.34,-7.38,34.16
119,86092943,-277.34,-984.37,72.75,-3.23,-0.85,-5.91,34.02
120,86096992,-271.48,-983.40,66.41,-2.38,-0.79,-3.41,33.97
121,86102787,-274.90,-986.82,65.43,-0.73,-0.61,-0.18,33.88
122,86106836,-281.25,-981.93,76.66,-0.18,-0.79,2.62,34.21
123,86110885,-287.11,-976.56,73.24,-0.12,-0.67,3.23,33.88
124,86114943,-297.36,-971.68,74.71,-0.18,-0.55,2.99,34.02
125,86118992,-293.46,-964.84,76.66,-0.43,-0.79,1.77,34.12
126,86124787,-298.83,-969.73,77.15,-0.73,-0.73,0.12,34.02
127,86128836,-293.95,-973.14,75.68,-1.04,-0.55,-1.22,33.88
128,86132885,-284.18,-977.05,76.17,-1.16,-0.61,-1.83,34.21
129,86136943,-287.60,-977.54,71.78,-1.10,-0.49,-1.40,34.02
130,86142787,-290.04,-977.54,73.73,-0.85,-0.49,-0.73,34.31
131,86146836,-283.20,-975.10,74.71,-0.67,-0.61,0.18,34.02
132,86150885,-289.06,-976.07,71.78,-0.67,-0.73,0.73,34.02
133,86154943,-292.48,-971.68,75.20,-0.37,-0.55,0.85,33.88
134,86158992,-292.97,-973.14,74.71,-0.55,-0.55,0.91,34.31
135,86164787,-291.02,-974.61,73.24,-0.85,-0.79,0.55,34.12
136,86168836,-290.04,-976.56,73.73,-1.04,-0.61,0.06,33.83
137,86172885,-286.62,-975.10,74.22,-1.04,-0.73,-0.12,34.12
138,86176943,-290.53,-973.63,71.78,-1.16,-0.73,0.00,34.12
139,86180992,-296.39,-979.49,71.29,-0.98,-0.67,0.00,33.78
140,86186787,-287.11,-979.49,73.73,-0.73,-0.49,0.24,33.83
141,86190836,-286.62,-976.56,74.22,-0.61,-0.55,0.12,34.02
142,86194885,-291.99,-979.49,73.73,-0.73,-0.49,0.24,34.02
143,86198943,-289.06,-972.66,70.31,-0.67,-0.91,0.24,34.02
144,86202992,-291.02,-973.14,71.29,-0.98,-0.85,0.00,34.31
145,86208787,-292.97,-976.56,67.87,-0.49,-0.85,0.00,33.88
146,86212836,-289.55,-979.98,73.24,-0.85,-0.79,-0.12,34.21
147,86216885,-283.20,-976.07,64.45,-0.79,-0.73,0.12,33.83
148,86220943,-290.04,-979.98,69.34,-1.10,-0.67,0.06,33.83
149,86224992,-286.62,-973.14,67.38,-0.73,-0.79,0.18,34.12
150,86230787,-286.13,-974.12,72.27,-0.85,-0.73,0.24,34.16
151,86234836,-287.11,-979.00,68.36,-0.61,-0.67,0.61,33.83
152,86238885,-291.02,-976.07,66.89,-0.67,-0.91,0.30,34.12
