seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
81,402579944,-292.97,-968.75,6.84,-0.73,0.24,2.38,34.16
82,402583993,-290.04,-978.52,-19.53,-3.11,-2.62,0.55,34.21
83,402589787,-274.90,-981.45,-15.62,-0.91,-2.32,-0.18,34.40
84,402593836,-278.32,-972.66,-6.35,-1.34,-0.73,0.30,34.40
85,402597886,-276.37,-984.86,-22.95,-1.34,-0.91,0.61,34.40
86,402601944,-286.13,-984.86,-7.81,0.12,-1.04,1.10,34.40
87,402605993,-280.76,-973.14,-1.95,-1.22,-0.91,1.16,34.21
88,402611787,-273.44,-978.52,-18.07,-1.28,-1.10,2.26,34.16
89,402615836,-279.30,-981.93,-15.62,0.00,-0.49,3.17,34.21
90,402619886,-282.23,-971.68,-11.23,0.00,-0.73,3.11,34.31
91,402623944,-284.18,-975.10,-9.77,0.06,-0.55,2.50,34.21
92,402627993,-290.53,-977.05,-11.23,0.00,-0.73,1.52,34.40
93,402633787,-294.43,-973.63,-8.79,-0.67,-0.67,-0.18,33.97
94,402637836,-283.69,-972.17,-9.28,-1.34,-1.16,-1.52,34.02
95,402641886,-287.60,-973.63,-13.67,-1.10,-0.98,-1.65,34.55
96,402645944,-285.16,-980.96,-10.25,-0.73,-0.73,-1.71,34.31
97,402649993,-284.67,-976.07,-4.39,-0.85,-0.79,-1.89,34.02
98,402655787,-282.71,-975.10,0.00,-1.28,-1.10,-2.56,34.21
99,402659836,-284.18,-979.00,-8.79,-1.40,-1.59,-3.23,34.12
100,402663886,-280.76,-978.03,-8.30,-1.34,-1.34,-3.23,34.16
101,402667944,-275.88,-976.07,-9.77,-1.46,-1.10,-2.26,34.50
102,402671993,-279.30,-984.37,-17.58,-0.98,-0.85,-1.34,34.21
103,402677787,-283.20,-980.47,-11.72,-0.30,-0.61,-0.91,34.31
104,402681836,-285.64,-976.07,-11.72,-0.79,-1.22,-0.73,34.21
105,402685886,-285.16,-978.52,-7.32,-1.28,-1.16,-0.98,34.40
106,402689944,-285.16,-979.00,-10.74,-1.52,-0.79,-1.59,34.21
107,402695787,-286.62,-974.12,-15.14,-0.91,-1.04,-1.95,34.36
108,402699836,-287.60,-977.05,-12.21,-0.43,-1.22,-2.87,34.40
109,402703886,-286.62,-973.63,-8.79,-0.91,-1.34,-3.96,34.31
110,402707944,-281.74,-973.63,-9.77,-1.77,-1.04,-4.88,34.50
111,402711993,-276.86,-974.12,-11.72,-1.71,-1.22,-5.24,34.21
112,402716042,-279.30,-983.40,-14.16,-1.10,-1.40,-4.70,34.21
113,402721787,-276.86,-983.40,-23.93,0.18,-1.34,-3.96,34.21
114,402725836,-255.37,-986.82,-20.51,4.70,6.52,-0.79,34.16
115,402729886,-282.23,-977.54,-4.88,3.60,2.87,0.30,33.97
116,402733944,-274.41,-985.84,0.00,1.89,0.37,0.37,34.50
117,402739787,-281.74,-973.14,-3.42,1.77,3.72,0.37,34.31
118,402743836,-269.53,-987.79,-85.45,4.94,1.89,-0.18,34.50
119,402747886,-315.43,-962.40,45.90,11.52,3.72,-1.77,34.16
120,402751944,-316.89,-948.24,42.48,-0.67,-0.85,-8.35,34.21
121,402755993,-300.29,-956.54,25.88,-8.05,-3.41,-14.45,34.31
122,402761787,-309.08,-963.38,24.90,-14.82,-0.06,-19.88,34.50
123,402765836,-236.33,-1001.46,-81.54,-9.63,-2.50,-20.98,34.40
124,402769886,-232.42,-994.14,-29.30,2.74,-0.43,-13.84,34.40
125,402773944,-252.93,-988.77,0.49,3.60,0.85,-8.48,34.31
126,402777993,-271.00,-983.40,-5.86,2.44,-0.85,-6.16,34.31
127,402783787,-260.74,-983.89,-22.46,4.33,0.98,-5.43,34.31
128,402787836,-307.13,-961.43,-29.79,6.22,-4.88,-8.23,34.21
129,402791886,-333.98,-950.20,21.97,7.44,-5.61,-17.07,34.55
130,402795944,-354.00,-928.22,111.82,2.07,0.98,-30.00,34.02
131,402799993,-280.27,-962.89,59.57,-24.39,-12.62,-41.71,34.50
132,402805787,-208.01,-1017.09,-90.33,-17.07,-1.83,-35.43,34.21
133,402809836,-240.72,-996.09,-46.39,-1.40,-1.46,-26.83,34.40
134,402813886,-220.21,-997.56,8.30,-1.71,-3.11,-22.68,34.50
135,402817944,-238.28,-992.68,1.46,-1.46,5.06,-17.26,34.31
136,402821993,-265.14,-989.75,-14.65,-1.59,3.17,-15.49,34.31
137,402827787,-229.49,-996.58,6.35,-6.59,-3.90,-13.35,34.50
138,402831836,-206.05,-1007.32,-50.29,-2.13,-1.34,-3.60,34.16
139,402835886,-227.05,-1000.49,2.44,1.28,-0.91,2.38,34.21
140,402839944,-229.00,-1001.95,-18.07,-1.77,-0.79,7.56,34.31
141,402843993,-242.19,-991.21,-37.60,2.26,0.24,11.71,34.31
142,402849787,-269.04,-983.40,-0.98,4.15,0.18,12.07,34.21
143,402853836,-291.02,-972.66,2.93,-1.16,-1.16,6.52,34.16
144,402857886,-284.67,-976.56,-11.72,-2.20,-1.16,2.56,34.36
145,402861944,-280.76,-970.70,-27.34,0.30,0.18,-1.89,34.21
146,402865993,-279.79,-975.59,5.37,0.85,-0.18,-5.98,34.31
147,402871787,-269.04,-978.52,-3.42,-2.32,-0.85,-9.15,34.21
148,402875836,-244.14,-990.72,-14.65,-2.50,-0.79,-9.15,34.12
149,402879886,-240.23,-998.05,-10.74,-2.50,-0.91,-7.20,34.21
150,402883944,-232.42,-997.56,-16.11,-2.38,-0.73,-3.35,34.31
151,402887993,-230.47,-999.02,-20.51,-0.91,-0.73,1.65,34.02
152,402893787,-240.23,-992.68,-13.18,0.67,-0.43,5.49,34.50
153,402897836,-259.28,-984.86,-7.32,0.49,-0.67,6.59,34.50
154,402901886,-267.09,-979.98,-8.79,-0.43,-0.85,5.49,34.40
155,402905944,-271.48,-980.47,-12.21,-0.73,-0.91,3.11,34.50
156,402909993,-272.95,-985.35,-13.67,-0.91,-0.73,0.43,34.21
157,402915787,-263.18,-978.03,-7.32,-1.28,-0.85,-2.26,34.40
158,402919836,-253.42,-982.91,-15.14,-1.22,-0.43,-3.29,34.40
159,402923886,-250.00,-991.70,-13.18,-1.10,-0.55,-3.41,34.21
160,402927944,-250.49,-987.79,-14.16,-1.22,-0.85,-3.11,34.31
161,402933787,-247.56,-986.82,-12.21,-1.28,-0.85,-1.95,34.36
162,402937836,-255.37,-987.30,-12.70,-0.91,-0.73,-0.55,34.40
163,402941886,-249.02,-986.33,-14.65,-0.49,-0.55,0.79,34.40
164,402945944,-251.46,-981.93,-8.79,-0.67,-0.61,1.22,34.31
165,402949993,-256.35,-987.30,-10.74,-0.55,-0.61,1.77,34.36
166,402955787,-262.21,-987.79,-12.21,-0.43,-0.61,1.89,34.40
167,402959836,-257.81,-979.49,-8.79,-0.67,-0.73,1.40,34.40
168,402963886,-257.32,-981.45,-11.23,-0.79,-0.61,0.79,34.50
169,402967944,-266.11,-990.72,-9.77,-0.73,-0.79,0.30,34.16
170,402971993,-259.28,-981.93,-9.77,-0.85,-0.73,-0.61,34.21
171,402977787,-253.42,-979.98,-7.81,-1.28,-0.91,-1.22,34.40
172,402981836,-257.32,-988.77,-15.14,-1.10,-0.73,-1.04,34.40
