seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
0,53494445,-511.23,-879.88,68.85,0.12,-0.91,3.05,34.55
1,53498509,-513.67,-873.05,68.85,0.12,-0.91,3.05,34.55
2,53502558,-511.72,-880.86,50.78,-1.46,0.30,2.56,34.50
3,53506607,-513.18,-875.49,61.04,-0.91,-0.61,3.05,34.40
4,53510657,-513.18,-875.49,61.04,-0.73,-0.37,3.35,34.64
5,53514706,-516.11,-872.56,60.55,-0.18,0.37,3.35,34.50
6,53518761,-516.11,-875.98,58.11,-0.37,-0.18,3.17,34.40
7,53522813,-524.41,-871.09,62.50,-0.12,-0.67,2.20,34.40
8,53526863,-520.51,-869.14,70.80,-1.16,-0.85,1.04,34.64
9,53530912,-516.60,-873.05,63.96,-1.89,-0.55,-0.18,34.40
10,53534967,-519.04,-879.88,62.01,-1.52,-0.98,-0.67,34.50
11,53540799,-511.72,-878.91,61.52,-0.98,-0.67,-1.10,34.74
12,53544848,-509.28,-875.49,63.96,-0.30,-0.85,-0.79,34.74
13,53548898,-518.07,-874.02,67.38,-0.37,-0.85,-0.91,34.64
14,53552955,-517.09,-875.00,65.92,-0.55,-0.67,-1.22,34.31
15,53557005,-508.79,-875.49,63.48,-0.91,-0.98,-1.34,34.64
16,53562799,-510.25,-875.00,63.48,-1.10,-0.91,-1.28,34.21
17,53566848,-517.58,-875.49,64.94,-0.79,-0.91,-0.98,34.40
18,53570898,-512.70,-878.91,67.87,-1.10,-0.98,-1.22,34.74
19,53574955,-510.25,-876.46,68.85,-1.10,-0.91,-0.85,34.36
20,53579005,-513.18,-881.35,62.01,-1.16,-1.10,-1.04,34.55
21,53584799,-512.70,-878.91,64.94,-1.28,-1.28,-1.04,34.50
22,53588848,-512.70,-871.58,62.50,-1.10,-1.46,-1.59,34.40
23,53592898,-511.72,-881.35,54.20,-0.73,-2.01,-2.01,34.40
24,53596955,-514.65,-879.88,63.48,0.24,-2.07,-2.13,34.40
25,53601005,-511.72,-876.95,56.64,1.28,-2.44,-1.77,34.64
26,53606799,-521.00,-869.14,66.41,1.04,-2.56,-2.93,34.55
27,53610848,-508.30,-882.81,57.13,2.07,-2.56,-5.06,34.40
28,53614898,-522.95,-872.56,63.48,0.55,-3.96,-6.04,34.40
29,53618955,-518.07,-874.02,53.22,0.85,-4.45,-7.87,34.50
30,53623005,-507.32,-874.02,84.96,-0.06,-4.51,-10.43,34.40
31,53628799,-542.48,-877.93,26.86,2.56,3.17,-11.46,34.55
32,53632848,-468.75,-890.62,83.98,-2.87,4.09,-9.27,34.64
33,53636898,-535.16,-875.00,0.00,-2.13,-0.67,-7.99,34.50
34,53640955,-500.49,-891.11,84.47,-1.22,-9.45,-9.70,34.50
35,53646799,-489.75,-889.65,82.03,-3.48,1.89,-6.65,34.50
36,53650848,-505.37,-887.70,6.35,-2.38,-1.95,-3.78,34.55
37,53654898,-487.30,-892.09,77.64,2.62,-1.83,-0.61,34.36
38,53658955,-505.37,-881.84,76.66,0.79,0.61,0.55,34.69
39,53663005,-508.30,-877.93,58.59,-1.46,-0.30,0.37,34.40
40,53668799,-504.88,-883.79,63.96,-0.91,-0.91,0.73,34.64
41,53672848,-512.21,-880.37,57.13,-0.43,0.00,1.22,34.64
42,53676898,-504.88,-883.79,67.87,-0.18,-0.55,0.79,34.50
43,53680955,-506.84,-877.44,57.13,-0.18,-0.91,0.49,34.50
44,53685005,-518.07,-873.05,72.75,1.28,-1.28,-0.55,34.50
45,53690799,-521.00,-869.63,76.66,-0.98,-3.90,-2.87,34.50
46,53694848,-506.35,-876.46,64.94,-1.46,-3.29,-5.61,34.55
47,53698898,-519.04,-875.98,68.36,-1.10,-2.74,-7.62,34.36
48,53702955,-508.79,-880.86,70.80,-1.89,-3.66,-9.33,34.64
49,53707005,-504.88,-881.35,59.08,0.30,-1.95,-10.06,34.50
50,53712799,-514.16,-878.42,68.36,1.40,-2.50,-11.16,34.21
51,53716848,-510.25,-882.32,75.20,-1.10,-5.30,-12.99,34.40
52,53720898,-507.81,-874.51,87.89,0.55,0.85,-11.89,34.40
53,53724955,-502.93,-885.25,49.80,-2.93,-6.04,-13.35,34.40
54,53729005,-482.42,-894.53,62.50,-1.10,-4.82,-11.65,34.50
55,53734799,-483.89,-893.55,75.20,-0.67,0.12,-8.60,34.21
56,53738848,-486.33,-891.11,53.71,-0.79,-2.32,-6.22,34.50
57,53742898,-486.82,-891.11,71.29,-0.43,-2.68,-4.76,34.40
58,53746955,-493.65,-885.74,75.20,-1.46,-0.91,-3.05,34.74
59,53751005,-493.16,-884.77,61.04,-2.44,-0.79,-1.22,34.50
60,53756799,-496.58,-889.65,62.01,-2.38,-0.85,0.37,34.40
61,53760848,-504.39,-881.84,62.50,-2.68,-0.85,1.16,34.64
62,53764898,-506.35,-874.51,60.55,-3.90,-1.59,0.49,34.50
63,53768955,-509.77,-880.86,55.66,-3.84,-2.87,-0.61,34.31
64,53773005,-507.81,-882.81,53.22,-3.11,-3.72,-2.01,34.64
65,53778799,-506.35,-878.42,55.66,-2.74,-4.02,-3.90,34.64
66,53782848,-506.35,-883.30,60.06,-2.20,-3.84,-6.46,34.50
67,53786898,-514.16,-884.28,60.55,-1.46,-3.72,-8.23,34.64
68,53790955,-508.30,-881.84,66.89,-1.04,-3.96,-10.79,34.50
69,53795005,-502.44,-882.81,68.36,-1.34,-4.70,-12.62,34.64
70,53800799,-488.77,-887.21,82.52,0.55,0.79,-12.38,34.64
71,53804848,-469.24,-904.30,68.36,-6.89,-3.35,-11.40,34.50
72,53808898,-457.52,-903.32,40.53,-5.00,-2.62,-7.20,34.50
73,53812955,-462.89,-901.86,53.22,-0.67,-4.33,-2.20,34.50
74,53817005,-464.84,-897.95,89.36,0.18,-1.46,1.77,34.64
75,53822799,-477.54,-893.07,78.61,-1.59,1.77,5.06,34.50
76,53826848,-480.47,-895.51,55.18,-0.98,-0.67,7.87,34.50
77,53830898,-489.26,-893.07,76.17,-0.55,-0.30,9.45,34.64
78,53834955,-494.63,-885.74,74.22,-1.59,0.55,10.30,34.64
79,53839005,-493.65,-886.23,56.64,-1.40,0.00,10.85,34.55
80,53844799,-496.09,-885.25,61.04,-0.91,-0.12,10.85,34.40
81,53848848,-517.58,-876.95,67.38,-2.99,-2.07,8.78,34.36
82,53852898,-498.05,-883.79,60.55,-1.95,-1.52,7.26,34.40
83,53856955,-515.62,-874.02,79.59,-2.20,-0.30,5.73,34.64
84,53862799,-498.05,-894.04,39.06,-1.59,-0.73,4.15,34.40
85,53866848,-500.00,-887.21,51.27,-1.59,-2.32,1.83,34.64
86,53870898,-505.86,-872.07,67.38,0.55,0.24,0.79,34.40
87,53874955,-499.51,-884.28,57.62,-1.83,-2.20,-0.61,34.64
88,53879005,-510.74,-882.81,61.04,-0.06,-0.73,-1.71,34.40
89,53884799,-500.98,-882.32,68.36,-1.40,-1.52,-2.62,34.50
90,53888848,-491.70,-877.44,68.85,-1.59,-0.98,-2.87,34.64
91,53892898,-497.07,-898.44,58.11,-1.71,-0.18,-2.50,34.36
92,53896955,-494.14,-894.53,60.06,-2.01,-1.77,-1.46,34.64
93,53901005,-490.72,-885.25,67.38,0.18,-0.37,-0.49,34.50
94,53906799,-494.14,-887.70,75.68,-1.83,-1.40,0.12,34.64
95,53910848,-484.86,-890.62,68.36,-2.32,-0.06,1.65,34.74
96,53914898,-485.35,-888.18,63.48,-0.85,0.00,3.41,34.16
97,53918955,-491.21,-890.62,65.43,-0.67,-0.24,4.45,34.55
98,53923005,-498.54,-888.67,74.22,-0.67,0.12,5.00,34.31
99,53928799,-501.95,-885.74,71.29,-1.59,0.00,4.63,34.64
100,53932848,-497.56,-879.88,65.43,-2.38,-0.06,4.21,34.69
101,53936898,-499.02,-887.70,59.57,-2.13,0.18,4.39,34.55
102,53940955,-500.00,-886.23,61.52,-1.65,-0.06,4.21,34.36
103,53945005,-496.58,-880.37,61.52,-1.71,0.12,3.84,34.50
104,53950799,-505.86,-888.67,57.62,-1.40,-0.12,3.23,34.64
105,53954848,-501.46,-881.84,62.01,-1.34,-0.24,2.80,34.64
106,53958898,-503.91,-882.81,58.59,-1.10,-0.24,2.44,34.64
107,53962955,-504.88,-881.35,58.59,-1.40,-0.06,1.65,34.64
108,53967005,-504.88,-890.14,54.69,-1.40,-0.43,0.91,34.40
109,53972799,-501.95,-883.30,63.96,-1.34,-0.55,0.49,34.50
110,53976848,-500.49,-884.28,59.57,-1.71,-0.61,-0.18,34.64
111,53980898,-504.39,-889.16,58.11,-1.46,-0.49,-0.30,34.40
112,53984955,-503.42,-884.28,53.22,-1.34,-0.98,-0.30,34.40
113,53989005,-499.02,-886.72,55.18,-0.43,-1.04,-0.79,34.64
114,53994799,-508.30,-882.81,65.92,-0.85,-2.62,-1.52,34.64
115,53998848,-509.77,-882.32,60.06,-1.46,-3.48,-2.99,34.69
116,54002898,-497.56,-886.72,77.64,-1.65,-1.52,-3.84,34.50
117,54006955,-511.23,-888.18,54.69,-2.20,-1.16,-4.39,34.40
118,54011005,-496.09,-886.72,66.89,-2.01,-2.38,-4.70,34.69
119,54016799,-489.75,-888.67,63.48,-0.98,-1.04,-3.66,34.64
120,54020848,-504.88,-880.37,63.96,-1.10,-2.80,-3.23,34.40
121,54024898,-509.77,-882.81,57.62,-1.83,-7.87,-4.94,34.64
122,54028955,-500.98,-880.37,83.50,-1.52,-7.68,-6.52,34.50
123,54033005,-505.86,-877.44,90.82,-3.35,-3.84,-8.05,34.55
124,54038799,-502.93,-888.18,55.18,-3.66,-4.45,-9.76,34.40
125,54042848,-501.46,-885.25,64.94,-2.99,-5.79,-10.61,34.31
126,54046898,-486.82,-888.18,71.29,-2.13,-3.60,-10.00,34.40
127,54050955,-479.49,-895.51,62.01,-1.34,-0.55,-8.05,34.50
128,54055005,-482.42,-897.95,44.92,0.24,-1.46,-5.67,34.40
129,54060799,-484.37,-892.09,64.45,1.16,-1.59,-3.41,34.50
