seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
0,46674517,-249.51,-985.84,53.22,-2.80,-2.56,-5.79,33.88
1,46678578,-251.46,-990.72,65.43,-1.52,-0.73,-2.80,33.88
2,46682628,-245.61,-995.12,51.27,-2.01,-1.10,-1.10,33.78
3,46686677,-244.63,-989.26,50.29,0.12,-0.18,1.16,34.02
4,46692787,-257.81,-986.82,59.57,0.49,-0.30,2.87,33.83
5,46696836,-265.14,-979.98,62.50,-0.18,-0.67,2.44,34.12
6,46700885,-268.55,-979.00,61.52,-0.49,-0.43,0.61,34.02
7,46704943,-265.62,-980.96,63.96,-1.16,-0.61,-0.73,33.88
8,46708992,-257.32,-986.33,59.57,-1.34,-0.49,-1.77,33.78
9,46713042,-257.32,-981.45,62.99,-1.16,-0.55,-2.20,34.12
10,46718787,-256.35,-980.47,63.48,-1.22,-0.49,-2.32,33.64
11,46722836,-264.16,-987.79,61.52,-1.40,-0.55,-3.11,33.78
12,46726885,-263.67,-987.79,65.43,-1.65,-0.67,-4.33,34.02
13,46730943,-251.46,-973.63,63.96,-1.77,0.24,-5.37,34.02
14,46734992,-271.00,-971.19,64.94,-1.89,0.18,-6.71,33.88
15,46740787,-277.83,-979.49,60.06,-3.17,-2.13,-10.85,33.88
16,46744836,-255.86,-978.52,65.43,-4.09,-2.56,-13.41,33.97
17,46748885,-240.23,-986.33,63.96,-3.84,-1.46,-13.41,33.88
18,46752943,-242.68,-989.75,65.92,-5.43,-4.39,-13.05,33.83
19,46756992,-228.03,-991.21,63.96,-4.33,-2.80,-9.94,33.64
20,46762787,-219.73,-997.07,56.64,-2.74,-2.01,-5.85,33.88
21,46766836,-223.63,-999.51,54.20,-0.85,-0.98,-0.12,33.68
22,46770885,-227.05,-993.16,53.71,0.43,-0.67,3.90,33.78
23,46774943,-230.47,-992.68,59.57,1.46,-0.79,7.44,33.88
24,46778992,-233.40,-989.26,65.43,1.71,-0.67,9.94,33.83
25,46784787,-248.54,-990.72,68.85,0.91,-0.30,11.22,33.88
26,46788836,-253.91,-993.65,61.04,0.61,-0.49,11.34,33.97
27,46792885,-248.54,-988.77,59.08,0.98,-0.61,11.95,34.12
28,46796943,-248.05,-982.42,59.08,0.98,-1.10,13.05,33.83
29,46800992,-253.91,-987.30,45.90,1.34,-4.09,13.23,33.88
30,46806787,-247.56,-990.23,52.73,2.74,-4.76,14.82,34.02
31,46810836,-270.02,-981.45,70.31,1.59,-4.63,15.30,33.97
32,46814885,-278.81,-976.07,60.55,-0.79,-6.71,12.93,33.88
33,46818943,-276.37,-982.42,53.22,-0.30,-8.72,9.76,34.02
34,46824787,-268.55,-979.49,69.34,-0.18,-7.99,7.13,33.83
35,46828836,-282.71,-971.19,75.68,0.61,-4.76,5.85,34.12
36,46832885,-285.16,-970.21,74.71,-2.74,-7.56,1.89,33.97
37,46836943,-262.21,-986.82,33.20,-3.11,-8.54,-0.37,33.59
38,46840992,-295.90,-961.43,66.41,0.55,-10.85,-2.32,34.12
39,46846787,-267.09,-971.19,99.12,-14.70,-30.37,-6.89,33.97
40,46850836,-253.91,-994.63,-0.49,-9.15,-36.16,-8.11,33.83
41,46854885,-224.61,-996.09,87.40,-2.68,-31.89,-4.02,34.02
42,46858943,-242.68,-979.98,100.59,-5.24,-26.40,-0.91,33.88
43,46862992,-271.97,-980.47,59.08,-12.50,-33.60,-0.67,33.97
44,46868787,-250.00,-993.16,68.85,-6.65,-38.11,0.67,33.97
45,46872836,-137.21,-1034.67,91.80,4.57,-49.09,5.00,33.83
46,46876885,-194.82,-993.16,171.39,-0.24,-24.27,22.38,33.88
47,46880943,-222.17,-1004.88,29.79,-9.76,-28.11,27.56,33.68
48,46884992,-236.82,-1007.32,-13.67,-1.59,-32.44,32.93,33.88
49,46890787,-225.10,-1002.93,43.95,12.44,-26.59,40.06,33.88
50,46894836,-251.95,-983.40,101.56,9.76,-24.02,44.39,33.78
51,46898885,-283.69,-975.59,112.79,4.88,-15.73,46.89,33.78
52,46902943,-290.53,-972.17,24.90,1.40,-18.41,43.84,33.97
53,46906992,-276.86,-976.07,79.10,9.21,-10.37,41.77,34.16
54,46912787,-320.31,-952.64,106.45,5.49,-7.44,38.66,34.21
55,46916836,-296.88,-969.24,62.01,4.88,-1.95,33.17,33.59
56,46920885,-319.82,-950.68,91.31,7.26,5.06,30.61,34.21
57,46924943,-316.41,-962.40,67.87,3.11,2.50,25.30,33.88
58,46928992,-321.78,-967.77,68.85,5.37,5.61,21.10,33.83
59,46934787,-340.82,-952.64,75.20,2.26,0.85,13.96,34.02
60,46938836,-311.04,-958.98,76.17,0.00,-1.40,7.56,33.88
61,46942885,-306.64,-966.80,66.41,0.61,-0.61,4.88,34.16
62,46946943,-306.15,-970.21,83.01,0.61,-0.61,2.68,34.12
63,46950992,-298.34,-969.24,78.12,-0.91,-0.55,1.28,34.02
64,46956787,-297.36,-975.10,68.36,0.12,-0.24,0.37,33.83
65,46960836,-288.57,-977.05,67.38,1.10,0.30,-0.30,33.88
66,46964885,-287.11,-978.03,65.92,3.41,1.28,-0.06,33.78
67,46968943,-315.43,-958.50,68.36,4.88,0.49,-1.65,33.97
68,46972992,-345.70,-949.71,111.82,0.37,-4.82,-10.00,33.78
69,46978787,-349.61,-941.41,105.47,-6.83,-5.79,-20.73,33.68
70,46982836,-333.01,-948.24,96.19,-13.29,-8.60,-34.45,33.83
71,46986885,-296.39,-968.75,75.20,-13.78,-5.85,-40.37,33.83
72,46990943,-282.71,-976.07,73.24,-11.34,-0.12,-42.74,34.02
73,46994992,-281.74,-977.54,77.15,-10.12,2.87,-43.29,33.59
74,47000787,-290.04,-968.26,84.96,-12.20,1.52,-45.24,33.68
75,47004836,-273.44,-963.87,47.36,-10.91,-3.48,-48.05,33.97
76,47008885,-246.09,-1003.91,120.12,-12.74,-2.74,-47.20,34.12
77,47012943,-334.96,-937.01,244.14,-26.28,-0.73,-45.61,34.16
78,47016992,-342.77,-953.12,-31.25,-76.22,-68.35,-59.82,33.68
79,47022787,-283.20,-987.79,-200.68,-50.67,-105.49,-69.15,34.16
80,47026836,-167.48,-1017.58,217.29,-39.27,-93.11,-61.10,34.02
81,47030885,-91.80,-1044.43,184.08,-62.68,-72.80,-48.17,34.02
82,47034943,-55.18,-1085.94,19.53,-53.48,-33.66,-19.27,34.12
83,47040787,-100.59,-1076.17,-115.72,-14.82,-2.32,12.93,33.97
84,47044836,-171.87,-1033.69,32.23,18.35,8.23,37.07,34.02
85,47048885,-247.07,-989.75,32.23,27.20,18.78,45.91,33.88
86,47052943,-322.75,-944.34,81.05,27.26,19.76,40.85,33.88
87,47056992,-341.31,-945.31,80.08,21.59,17.26,26.71,33.83
88,47062787,-298.83,-967.29,68.36,18.17,18.84,14.45,33.88
89,47066836,-246.58,-989.75,22.95,22.80,25.91,9.88,33.88
90,47070885,-241.21,-993.65,68.85,31.34,27.38,12.01,34.02
91,47074943,-229.98,-1010.74,0.00,32.20,27.56,17.44,33.78
92,47078992,-228.03,-993.16,68.85,37.50,22.74,22.93,33.83
93,47084787,-278.81,-972.17,166.02,32.74,26.04,29.76,34.02
94,47088836,-232.91,-987.79,84.47,13.72,8.11,33.90,33.88
95,47092885,-199.71,-1014.16,67.87,4.21,2.80,43.35,33.78
96,47096943,-224.12,-1004.88,35.64,7.38,4.21,52.56,33.35
97,47100992,-268.55,-981.93,62.99,14.02,5.49,58.23,34.21
98,47106787,-327.64,-956.54,72.27,16.46,10.24,54.82,33.88
99,47110836,-418.95,-906.25,102.05,13.35,6.65,33.54,33.83
100,47114885,-432.62,-899.90,125.00,5.37,2.38,12.26,33.83
101,47118943,-414.55,-906.74,127.93,-5.61,0.30,-14.39,33.49
102,47122992,-407.71,-916.02,119.63,-17.93,-2.13,-38.11,34.02
103,47128787,-349.61,-939.94,52.25,-24.39,-6.59,-56.59,34.12
104,47132836,-290.04,-976.07,20.51,-20.37,-12.01,-67.20,34.02
105,47136885,-233.40,-1003.91,35.16,-16.22,-14.27,-66.52,33.97
106,47140943,-186.52,-1019.53,49.80,-12.07,-13.66,-57.44,33.97
107,47144992,-172.36,-1026.37,56.64,-9.21,-12.32,-42.68,34.12
108,47150787,-154.79,-1041.50,53.71,-6.52,-9.09,-24.33,33.88
109,47154836,-153.32,-1039.55,46.87,-1.04,-3.11,-0.67,34.02
110,47158885,-176.27,-1026.37,49.80,2.07,-0.67,14.33,33.88
111,47162943,-199.71,-1010.74,62.99,5.55,1.83,29.09,33.83
112,47166992,-229.00,-1000.00,61.04,8.54,3.41,39.21,34.21
113,47172787,-273.44,-976.56,83.01,7.87,2.74,41.46,33.64
114,47176836,-301.27,-961.91,85.94,7.62,4.33,38.05,33.68
115,47180885,-312.50,-958.50,78.12,5.55,3.96,32.62,33.83
116,47184943,-325.68,-958.50,72.27,3.78,2.50,24.51,34.12
117,47188992,-324.71,-953.12,76.66,2.99,0.98,14.51,33.88
118,47194787,-328.61,-950.68,82.03,0.91,-0.43,4.39,33.97
119,47198836,-313.48,-959.96,77.64,-2.01,-1.16,-6.46,33.88
120,47202885,-296.39,-971.68,75.20,-2.87,-2.26,-12.26,33.49
121,47206943,-285.64,-973.14,75.68,-2.74,-2.50,-16.22,33.97
122,47210992,-273.44,-979.98,78.12,-4.33,-2.38,-18.17,33.64
123,47216787,-263.67,-984.86,71.29,-5.37,-2.26,-18.29,33.64
124,47220836,-251.46,-990.23,65.92,-4.21,-2.44,-15.49,33.83
125,47224885,-248.05,-994.14,75.68,-3.54,-1.65,-12.68,33.88
126,47228943,-245.12,-996.58,67.38,-3.05,-1.28,-8.60,34.02
127,47232992,-242.19,-997.07,64.45,-1.77,-0.85,-3.23,33.49
