seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
0,8818879,-311.04,-966.80,80.08,-7.20,-0.30,-8.90,33.35
1,8824787,-265.14,-993.16,62.01,-0.98,0.24,-8.41,33.30
2,8828836,-246.58,-994.63,62.99,-2.68,-1.46,-2.62,33.49
3,8832885,-257.32,-994.14,51.27,0.98,-0.43,2.68,33.68
4,8836943,-289.55,-974.12,81.05,2.20,0.30,5.73,33.30
5,8840992,-300.29,-966.31,79.59,0.00,-0.61,4.21,33.11
6,8846787,-302.73,-967.77,75.68,0.06,-0.12,1.46,33.44
7,8850836,-295.90,-965.82,81.05,-1.22,-0.43,-1.95,33.35
8,8854885,-293.95,-979.00,65.92,-1.40,-0.61,-2.87,33.59
9,8858943,-285.64,-976.07,67.38,-0.67,-0.55,-2.93,33.44
10,8862992,-277.83,-975.10,71.29,-0.43,-0.49,-1.83,33.44
11,8868787,-290.53,-980.47,72.27,-0.49,-0.91,-0.79,33.11
12,8872836,-288.57,-973.63,77.15,-0.73,-1.10,-0.98,33.49
13,8876885,-288.09,-973.63,69.82,-1.16,-1.16,-0.91,33.30
14,8880943,-287.11,-973.63,78.61,-0.79,-1.10,-1.46,33.68
15,8884992,-300.29,-976.56,73.73,-0.79,-1.04,-2.38,33.25
16,8890787,-290.04,-977.05,71.78,-0.79,-0.85,-3.23,33.30
17,8894836,-285.16,-975.59,65.92,0.30,-0.18,-3.35,33.16
18,8898885,-309.08,-958.98,97.66,-1.40,0.67,-5.18,33.25
19,8902943,-298.83,-966.80,76.66,-5.30,-1.52,-9.76,33.49
20,8906992,-280.27,-978.03,67.87,-4.15,-0.37,-11.28,33.44
21,8912787,-295.41,-973.14,76.66,-4.63,0.37,-12.50,33.30
22,8916836,-279.79,-975.59,70.80,-5.55,-0.06,-14.82,33.35
23,8920885,-282.71,-977.05,74.22,-1.95,1.89,-14.39,33.44
24,8924943,-254.88,-991.21,64.45,-5.06,-0.73,-13.23,33.49
25,8928992,-241.21,-995.12,57.13,-1.83,-0.18,-6.59,33.16
26,8934787,-249.51,-988.28,72.75,-1.65,-0.67,-1.10,33.59
27,8938836,-270.02,-988.77,65.43,-0.24,-0.98,3.84,33.35
28,8942885,-281.25,-973.63,69.82,-0.30,-0.85,5.12,33.59
29,8946943,-292.97,-975.10,78.12,0.00,-0.67,5.18,33.64
30,8952787,-296.39,-973.14,77.64,-0.49,-0.43,3.84,33.35
31,8956836,-281.25,-973.14,71.29,-1.83,-0.73,2.13,33.49
32,8960885,-281.25,-976.56,70.31,-1.77,-1.10,1.77,33.44
33,8964943,-281.74,-975.59,70.31,-1.59,-0.67,2.20,33.64
34,8968992,-278.32,-982.91,69.82,-1.34,0.12,2.99,33.59
35,8974787,-274.90,-980.96,65.92,-0.73,0.49,4.63,33.49
36,8978836,-271.97,-983.89,61.52,-0.43,1.10,6.46,33.44
37,8982885,-284.18,-982.42,65.43,0.18,0.24,8.05,33.59
38,8986943,-284.67,-977.05,70.31,0.00,0.61,8.35,33.30
39,8990992,-292.97,-974.12,72.27,-0.18,-0.37,7.13,33.35
40,8996787,-292.48,-969.24,68.36,-0.24,-0.24,5.55,33.35
41,9000836,-300.78,-967.29,74.71,-0.79,-0.37,2.87,33.64
42,9004885,-282.71,-989.26,85.94,-7.01,0.73,3.60,33.64
43,9008943,-267.09,-994.14,5.86,8.96,6.40,7.74,33.16
44,9012992,-283.20,-967.77,160.16,5.30,-0.98,12.20,33.49
45,9018787,-279.30,-982.91,55.66,-4.15,-3.35,10.49,33.35
46,9022836,-299.32,-970.70,72.75,3.05,0.18,8.84,33.44
47,9026885,-305.18,-960.94,79.10,2.32,-0.12,6.59,33.68
48,9030943,-321.78,-958.50,84.96,-1.83,-4.02,2.87,33.35
49,9034992,-334.96,-954.10,67.38,-4.57,-6.52,-4.33,33.44
50,9040787,-350.10,-939.94,77.15,-6.10,-9.88,-14.33,33.59
51,9044836,-330.08,-953.12,45.41,-9.02,-13.54,-27.44,33.59
52,9048885,-375.00,-925.78,117.68,-7.56,-17.13,-35.43,33.59
53,9052943,-374.02,-928.71,69.82,-29.27,-45.30,-52.93,33.35
54,9056992,-268.07,-981.93,-10.74,-28.60,-58.84,-62.99,33.64
55,9062787,-251.95,-979.98,98.63,-20.43,-55.12,-60.12,33.44
56,9066836,-277.83,-976.56,88.38,-36.40,-69.94,-61.04,33.44
57,9070885,-160.64,-1042.48,4.39,-31.34,-69.94,-56.40,33.49
58,9074943,-114.75,-1049.32,103.52,-17.74,-48.54,-34.51,33.49
59,9078992,-150.88,-1034.18,56.15,-17.01,-37.07,-12.93,33.68
60,9084787,-138.67,-1051.76,-21.00,-3.72,-30.98,7.26,33.44
61,9088836,-182.62,-1016.60,85.45,18.72,-8.54,29.45,33.30
62,9092885,-278.32,-966.31,141.60,14.33,-0.43,35.00,33.44
63,9096943,-320.31,-953.61,116.21,5.00,2.50,28.60,33.35
64,9100992,-363.77,-935.55,93.26,-1.16,1.10,14.63,33.25
65,9106787,-365.72,-925.78,97.17,-7.38,-4.09,-3.78,33.11
66,9110836,-333.98,-945.80,73.73,-12.74,-5.85,-22.44,33.35
67,9114885,-306.15,-962.89,58.59,-13.60,-5.24,-31.16,33.49
68,9118943,-280.76,-974.61,62.50,-12.01,-3.78,-37.20,33.49
69,9122992,-245.12,-988.77,65.43,-12.74,-3.84,-38.41,33.35
70,9128787,-200.68,-1005.37,45.41,-11.59,-2.68,-32.50,33.16
71,9132836,-167.97,-1033.20,23.44,-5.98,-0.49,-16.59,33.59
72,9136885,-167.97,-1031.25,15.62,1.22,1.04,-3.72,33.49
73,9140943,-176.27,-1020.02,36.13,7.56,2.07,11.46,33.59
74,9144992,-205.57,-1011.72,59.08,9.82,1.34,21.77,33.16
75,9150787,-252.44,-992.68,73.73,8.29,-0.67,26.16,33.35
76,9154836,-269.04,-979.49,66.89,3.60,-3.72,23.78,33.59
77,9158885,-256.35,-983.89,68.36,1.71,-5.24,22.56,33.64
78,9162943,-258.79,-988.28,60.06,3.96,-2.38,22.56,33.64
79,9168787,-271.00,-972.66,73.24,4.82,-0.67,20.91,33.44
80,9172836,-283.69,-967.77,83.01,3.05,1.16,16.04,33.44
81,9176885,-286.62,-968.75,83.98,0.67,1.46,11.10,33.44
82,9180943,-284.18,-978.03,73.73,-0.67,1.16,7.26,33.35
83,9184992,-276.37,-978.52,72.75,-1.40,0.61,4.33,33.35
84,9189042,-261.72,-982.91,62.01,-1.28,0.00,3.41,33.44
85,9194787,-255.86,-988.77,60.55,-0.24,-0.73,4.33,33.44
86,9198836,-250.00,-992.19,64.94,0.79,-0.85,6.46,33.44
87,9202885,-243.16,-992.19,66.89,0.12,-2.07,8.84,33.35
88,9206943,-243.65,-990.23,64.45,1.28,-2.20,12.80,33.49
89,9212787,-253.91,-988.77,74.71,2.32,-1.71,16.65,33.64
90,9216836,-256.35,-990.72,74.22,6.77,0.91,18.84,33.59
91,9220885,-237.30,-986.33,229.49,-0.12,4.33,23.66,33.49
92,9224943,-396.97,-931.64,-46.39,-26.04,-25.73,19.51,33.16
93,9228992,-374.51,-950.68,-128.42,-12.44,-63.11,1.28,33.35
94,9234787,-308.11,-961.91,89.36,2.99,-65.43,-8.23,33.11
95,9238836,-283.20,-956.05,223.63,-16.71,-48.17,-15.98,33.64
96,9242885,-250.98,-987.79,86.91,-19.02,-19.70,-16.71,33.35
97,9246943,-243.65,-1002.93,24.41,-11.10,-4.57,-14.02,33.30
98,9250992,-236.33,-999.51,24.90,0.06,1.04,-8.90,33.59
99,9256787,-255.37,-985.84,67.38,5.18,3.17,-3.11,33.59
100,9260836,-256.35,-987.30,82.03,1.22,1.34,-1.10,33.44
101,9264885,-258.30,-990.23,54.69,1.71,4.21,-0.37,33.49
102,9268943,-253.42,-986.82,74.22,4.45,7.13,1.46,33.44
103,9272992,-244.14,-992.19,74.22,2.93,6.34,4.21,33.44
104,9278787,-247.07,-994.63,54.20,4.02,5.49,8.60,33.49
105,9282836,-257.81,-989.75,68.85,3.41,1.22,12.87,33.68
106,9286885,-275.39,-976.07,77.64,2.20,0.00,12.62,33.44
107,9290943,-283.20,-969.73,74.22,0.55,-1.52,10.12,33.49
108,9294992,-289.55,-969.24,71.78,-0.43,-1.34,5.91,33.30
109,9300787,-289.55,-969.24,72.27,-0.91,-0.85,0.67,33.49
110,9304836,-286.62,-971.19,70.31,-0.79,-0.55,-4.88,33.11
111,9308885,-274.90,-975.59,72.75,-0.85,-0.98,-6.83,33.59
112,9312943,-267.09,-981.93,66.89,-1.77,-2.01,-8.23,33.68
113,9316992,-263.18,-981.45,76.66,-2.26,-2.20,-8.17,33.44
114,9322787,-260.74,-984.86,74.22,-3.23,-1.95,-7.56,33.35
115,9326836,-253.91,-988.77,62.99,-3.35,-1.34,-6.04,33.30
116,9330885,-255.37,-988.77,61.04,-2.38,-0.91,-3.90,33.35
117,9334943,-256.84,-988.28,61.52,-1.04,-0.67,-1.83,33.68
118,9338992,-262.70,-985.35,64.94,-0.37,-0.61,0.12,33.25
