seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
0,125660891,511.72,-469.73,-13.18,-35.73,-54.02,53.35,35.27
1,125664961,1086.43,-1079.10,-338.38,-8.96,-38.35,18.60,35.75
2,125669010,1089.36,-917.97,-476.07,4.82,6.65,-13.72,35.46
3,125673060,727.05,-655.27,-281.25,15.73,26.34,-28.11,35.55
4,125677109,539.55,-437.99,-147.46,5.79,4.82,-14.09,35.55
5,125682798,701.17,-536.13,-262.70,-7.13,-12.38,9.70,35.79
6,125686847,857.91,-704.10,-387.70,-10.61,2.99,8.41,35.55
7,125690897,779.79,-675.78,-330.57,-7.56,14.70,1.77,35.70
8,125694954,713.87,-638.67,-266.11,-4.27,13.90,1.52,35.60
9,125700798,715.33,-642.09,-253.91,-4.09,5.85,4.02,35.55
10,125704847,750.49,-668.95,-273.44,-4.02,0.85,3.48,35.46
11,125708897,771.00,-662.11,-251.95,-2.80,0.79,0.37,35.07
12,125712954,767.09,-648.44,-235.35,-2.20,1.59,0.30,35.41
13,125717003,756.84,-642.58,-220.70,-1.22,1.77,1.22,35.55
14,125722798,732.42,-641.11,-217.77,-1.22,-0.37,2.62,35.41
15,125726847,743.16,-666.50,-214.84,0.24,-2.44,3.17,35.60
16,125730897,767.58,-682.62,-220.21,2.62,-2.01,1.40,35.07
17,125734954,762.21,-665.04,-214.36,4.39,-0.12,-0.49,35.70
18,125739003,743.65,-646.97,-196.78,5.00,-0.73,-0.55,35.55
19,125744798,731.93,-647.46,-193.85,3.54,-4.63,1.34,35.70
20,125748847,749.51,-664.55,-208.98,2.80,-7.32,1.52,35.55
21,125752897,748.05,-665.04,-218.75,2.93,-7.50,1.04,35.55
22,125756954,749.51,-687.01,-202.64,3.29,-9.51,0.73,35.55
23,125761003,798.83,-685.55,-224.12,4.70,-6.40,-1.34,35.55
24,125766798,800.29,-668.95,-225.10,4.88,0.18,-2.50,35.55
25,125770847,727.05,-636.72,-214.36,4.39,2.68,-1.28,35.46
26,125774897,728.03,-645.51,-222.66,4.09,0.85,0.43,35.60
27,125778954,755.37,-666.99,-229.98,3.41,-0.43,1.34,35.27
28,125783003,765.62,-674.80,-237.79,3.84,-0.18,-0.49,35.79
29,125788798,766.60,-664.55,-236.33,4.70,0.73,-2.32,35.55
30,125792847,752.93,-645.51,-241.70,4.57,-0.06,-2.20,35.27
31,125796897,746.58,-631.84,-238.28,3.54,-0.49,-1.59,35.46
32,125800954,738.77,-623.54,-234.86,2.44,-2.56,0.30,35.60
33,125805003,738.77,-577.64,-246.09,0.06,-4.39,5.73,35.46
34,125810798,749.51,-621.09,-244.63,-4.33,-4.88,10.73,35.60
35,125814847,750.49,-704.59,-234.37,-1.10,-3.96,7.20,35.70
36,125818897,755.37,-664.06,-257.32,2.26,-2.32,4.21,35.60
37,125822954,747.07,-647.95,-248.54,3.29,-0.37,2.26,35.55
38,125827003,759.77,-646.48,-239.75,4.39,1.46,1.16,35.55
39,125832798,734.86,-648.93,-246.58,5.24,1.71,2.01,35.46
40,125836847,726.07,-614.75,-237.79,3.84,0.67,5.85,35.46
41,125840897,758.79,-665.53,-224.61,3.60,-0.91,5.12,35.22
42,125844954,760.74,-676.76,-237.79,4.70,1.65,4.88,35.07
43,125849003,726.56,-624.02,-237.30,4.82,1.65,5.55,35.94
44,125854798,721.68,-651.37,-211.91,6.46,-0.49,3.48,35.07
45,125858847,738.28,-656.74,-227.05,9.57,-1.16,2.38,35.22
46,125862897,729.98,-613.77,-229.49,10.49,-0.91,3.41,35.55
47,125866954,725.10,-637.70,-213.87,9.33,-2.13,3.60,35.46
48,125871003,755.86,-658.69,-229.00,10.91,-1.34,2.93,35.46
49,125876798,734.86,-647.46,-247.07,11.95,-0.12,3.35,35.27
50,125880847,711.91,-648.44,-226.07,10.30,-3.17,2.62,35.27
51,125884897,765.62,-667.97,-235.35,11.40,-1.89,1.46,35.46
52,125888954,777.83,-664.55,-262.21,10.79,2.80,0.55,35.22
53,125893003,729.49,-661.13,-255.37,10.18,5.49,-1.59,35.75
54,125898798,714.84,-636.72,-240.72,9.39,4.88,-1.65,35.60
55,125902847,727.05,-612.79,-240.23,6.71,4.09,3.05,35.27
56,125906897,750.98,-649.41,-229.98,3.23,3.23,4.94,35.27
57,125910954,761.23,-695.31,-239.75,1.46,3.78,1.77,35.46
58,125916798,750.98,-683.11,-247.07,1.95,5.73,-1.89,35.60
59,125920847,716.31,-643.55,-215.82,0.43,4.63,-2.26,35.27
60,125924897,730.96,-648.44,-208.50,-1.34,1.34,-1.04,35.55
61,125928954,743.16,-646.48,-211.91,-2.44,-0.30,-1.52,35.36
62,125933003,730.96,-643.55,-219.24,-2.56,-0.85,-0.06,35.55
63,125938798,719.73,-645.51,-243.65,-3.05,-0.91,0.91,35.46
64,125942847,739.26,-666.99,-237.79,-2.50,1.28,-2.68,35.60
65,125946897,762.70,-668.95,-224.12,-2.32,4.02,-3.23,35.36
66,125950954,752.44,-654.30,-224.12,-1.71,6.65,-4.51,35.46
67,125955003,745.61,-639.16,-204.10,-0.43,7.38,-4.82,35.46
68,125960798,721.19,-663.09,-232.91,1.46,7.62,-4.70,35.41
69,125964847,707.03,-625.49,-242.68,3.66,6.89,-8.05,35.70
70,125968897,739.75,-613.77,-244.63,1.59,6.71,-5.30,35.07
71,125972954,763.18,-606.45,-229.49,-0.18,7.44,-3.41,35.46
72,125977003,761.23,-632.32,-223.14,-2.07,7.87,-1.77,35.55
73,125982798,707.52,-643.07,-250.49,-0.43,8.60,-3.29,35.79
74,125986847,701.17,-599.12,-236.33,-0.18,6.16,-3.72,35.70
75,125990897,737.30,-586.43,-222.66,-1.52,4.51,-1.34,35.55
76,125994954,761.72,-619.14,-220.21,-3.60,3.23,1.59,35.27
77,125999003,733.89,-652.83,-244.14,-2.50,4.21,-0.06,35.41
78,126004798,711.43,-625.49,-244.14,-0.49,4.15,-2.74,35.55
79,126008847,741.21,-588.87,-214.36,-2.07,3.11,-0.79,35.60
80,126012897,768.07,-641.60,-217.77,-4.57,2.74,2.07,35.46
81,126016954,751.95,-666.99,-244.63,-3.84,4.39,0.55,35.89
82,126021003,735.84,-635.25,-234.37,-2.13,6.28,-2.80,35.60
83,126026798,728.03,-619.14,-225.10,-2.62,6.52,-2.01,35.79
84,126030847,738.28,-602.54,-192.87,-4.02,4.15,0.43,35.46
85,126034897,725.59,-647.95,-217.29,-4.45,2.74,2.26,35.46
86,126038954,708.01,-660.64,-237.30,-2.62,2.26,-0.61,35.55
87,126043003,722.17,-635.74,-237.79,-2.38,2.13,-2.20,35.36
88,126048798,740.72,-624.02,-221.19,-3.17,2.01,-1.28,35.55
89,126052847,749.02,-626.46,-206.05,-4.45,2.44,0.37,35.36
90,126056897,736.33,-635.74,-216.31,-4.57,2.44,0.85,35.55
91,126060954,722.17,-633.30,-219.73,-4.15,2.26,0.30,35.55
92,126065003,723.63,-632.32,-211.91,-4.21,1.04,0.30,35.27
93,126070798,731.93,-629.39,-208.50,-4.21,0.55,0.67,35.70
94,126074847,737.79,-630.37,-209.96,-4.39,0.79,1.28,35.46
95,126078897,735.35,-634.77,-207.03,-4.70,1.10,1.52,35.55
96,126082954,735.84,-632.32,-209.47,-4.70,1.77,2.01,35.07
97,126087003,734.86,-626.46,-198.24,-5.12,2.13,2.74,35.79
98,126092798,738.77,-625.49,-190.43,-5.85,1.59,3.72,35.60
99,126096847,744.14,-640.62,-192.38,-6.59,0.85,4.76,35.17
100,126100897,745.12,-652.34,-188.48,-7.01,0.43,4.70,35.75
101,126104954,749.51,-660.64,-182.13,-6.77,0.12,3.78,35.55
102,126109003,745.12,-658.69,-177.73,-6.10,-0.49,3.29,35.55
103,126114798,753.91,-650.39,-181.15,-5.55,-0.85,2.38,35.55
104,126118847,748.05,-639.65,-178.22,-5.61,-1.34,3.11,35.55
105,126122897,753.91,-661.13,-185.55,-5.61,-2.01,4.09,35.60
106,126126954,767.58,-678.22,-186.04,-5.24,-1.59,2.56,35.60
107,126132798,753.91,-666.99,-190.43,-4.27,0.24,-0.37,35.55
108,126136847,738.77,-643.07,-175.78,-2.74,1.10,-1.10,35.55
109,126140897,746.09,-638.67,-179.69,-2.50,0.67,0.43,35.55
110,126144954,759.77,-651.86,-185.55,-2.50,0.79,0.85,35.70
111,126149003,764.65,-657.71,-187.01,-1.83,2.44,-0.30,35.55
112,126153053,749.51,-647.46,-181.64,-1.52,3.48,-0.73,35.46
113,126158798,735.84,-639.16,-183.59,-1.16,2.44,-0.43,35.55
114,126162847,729.98,-633.30,-187.50,-1.52,0.37,1.16,35.46
115,126166897,735.84,-645.51,-200.20,-1.59,-1.04,1.40,35.60
116,126170954,738.77,-657.23,-213.38,-1.52,-1.52,0.49,35.55
117,126176798,735.84,-650.39,-214.36,-0.98,-1.59,-0.61,35.55
118,126180847,732.42,-638.67,-210.45,-0.67,-1.77,-0.61,35.55
119,126184897,746.58,-637.70,-213.87,-1.59,-1.34,0.37,35.17
120,126188954,757.81,-640.62,-212.89,-2.38,-0.43,1.22,35.60
121,126193003,760.25,-642.09,-205.57,-3.05,1.71,1.40,35.60
122,126198798,744.63,-641.60,-200.68,-4.09,2.80,1.95,35.75
123,126202847,741.21,-637.21,-191.89,-4.39,1.95,2.68,35.60
124,126206897,735.84,-643.55,-187.99,-4.27,0.49,2.87,35.27
125,126210954,736.82,-646.48,-186.04,-3.41,-1.71,2.80,35.22
126,126215003,743.16,-650.39,-187.01,-2.38,-4.21,2.44,35.70
127,126220798,754.88,-664.55,-192.87,-1.83,-5.79,2.20,35.75
128,126224847,755.37,-672.36,-208.01,-0.79,-6.10,-0.43,35.60
129,126228897,740.23,-649.41,-208.50,0.12,-5.67,-1.65,35.79
130,126232954,726.07,-636.72,-214.36,0.67,-5.79,-1.34,35.60
131,126237003,736.33,-633.30,-219.24,0.79,-5.30,-0.24,35.60
132,126242798,751.95,-638.67,-218.75,0.00,-3.60,0.85,35.55
133,126246847,766.11,-655.76,-220.70,-0.24,0.24,1.28,35.60
134,126250897,770.02,-658.69,-222.66,0.12,3.05,0.30,35.55
135,126254954,749.02,-647.46,-225.10,0.55,5.67,-0.67,35.70
136,126259003,729.98,-631.35,-204.59,0.06,4.82,-0.61,35.55
137,126264798,719.73,-622.56,-199.71,-0.73,2.07,0.67,35.70
138,126268847,734.37,-637.70,-207.52,-1.89,-1.40,2.26,35.60
139,126272897,735.35,-643.55,-214.36,-2.13,-3.23,2.38,35.55
140,126276954,737.79,-648.44,-216.80,-1.95,-4.88,1.59,35.07
141,126281003,741.70,-646.48,-219.73,-1.83,-5.24,1.28,35.89
142,126286798,739.26,-636.72,-217.29,-1.52,-5.30,0.85,35.70
143,126290847,737.79,-634.77,-218.26,-1.95,-4.88,2.01,35.27
144,126294897,747.56,-646.48,-222.17,-2.07,-4.51,3.05,35.60
145,126298954,762.70,-654.30,-227.05,-2.44,-2.99,2.74,35.17
146,126303003,764.16,-659.67,-230.96,-2.20,-0.67,1.77,35.46
147,126308798,760.25,-648.44,-227.05,-1.83,0.73,0.85,35.55
148,126312847,737.79,-633.30,-215.33,-1.89,-0.18,1.22,35.55
149,126316897,732.42,-635.25,-215.33,-2.44,-1.34,1.77,35.46
150,126320954,736.33,-637.70,-215.82,-2.20,-2.56,2.38,35.55
151,126325003,744.63,-646.48,-222.66,-1.52,-3.05,2.13,35.79
152,126330798,749.02,-647.95,-218.75,-1.22,-2.80,1.65,35.55
153,126334847,752.44,-646.00,-225.59,-0.85,-2.26,1.16,35.46
154,126338897,742.19,-639.16,-226.07,-0.67,-1.65,1.04,35.75
155,126342954,739.26,-639.16,-229.49,-0.85,-1.46,1.10,35.55
156,126348798,738.28,-636.72,-225.10,-0.79,-2.01,1.34,35.60
157,126352847,750.49,-645.02,-224.12,-1.40,-2.07,1.77,35.60
158,126356897,756.35,-653.81,-230.47,-1.40,-0.61,1.22,35.46
159,126360954,752.93,-651.37,-228.03,-1.16,0.55,0.18,35.46
160,126365003,736.33,-644.04,-227.54,-1.16,1.16,0.06,35.27
161,126369053,729.98,-648.44,-217.29,-1.10,0.55,0.67,35.79
162,126374798,740.23,-641.60,-216.31,-1.28,-0.49,0.91,35.55
163,126378847,749.02,-657.23,-209.47,-1.28,-0.49,0.61,35.22
164,126382897,755.86,-657.23,-213.38,-0.91,-0.67,0.37,35.89
165,126386954,747.56,-650.88,-210.45,-0.37,-0.12,-0.43,35.46
166,126392798,737.30,-646.97,-214.36,-0.67,-0.61,-0.24,35.55
167,126396847,733.40,-639.65,-213.87,-1.65,-2.32,0.85,35.22
168,126400897,739.75,-646.97,-214.36,-1.95,-2.80,1.04,35.46
169,126404954,742.68,-655.27,-215.82,-2.01,-2.87,0.79,35.22
170,126409003,748.05,-658.20,-211.43,-1.40,-2.44,0.61,35.46
171,126414798,756.84,-657.23,-213.38,-0.67,-1.40,-0.67,35.22
172,126418847,750.49,-644.04,-208.50,-0.43,0.12,-0.61,35.55
173,126422897,742.68,-638.67,-202.15,-1.22,0.18,0.55,35.60
174,126426954,739.75,-643.07,-196.29,-1.52,-0.37,1.77,35.55
175,126431003,744.63,-662.11,-209.96,-1.65,-0.98,2.01,35.46
176,126436798,736.33,-659.67,-217.29,-1.16,-0.79,0.55,35.27
177,126440847,725.10,-644.53,-217.77,-0.55,-1.28,-0.43,35.46
178,126444897,726.56,-646.97,-212.89,-0.49,-2.50,0.00,35.46
179,126448954,738.28,-645.51,-217.29,-0.73,-2.99,0.00,35.41
180,126453003,746.58,-644.04,-214.84,-0.79,-1.83,-0.55,35.60
181,126458798,741.21,-640.62,-213.38,-0.91,-0.67,-0.67,35.60
182,126462847,739.75,-635.74,-213.87,-1.22,0.37,-0.49,35.79
183,126466897,747.56,-636.72,-212.40,-1.65,0.91,0.24,35.46
184,126470954,739.75,-630.37,-210.94,-1.71,1.40,0.06,35.46
185,126475003,731.93,-626.95,-199.22,-1.83,0.85,0.12,35.55
186,126480798,731.93,-625.00,-201.17,-1.52,-0.91,0.49,35.70
187,126484847,741.21,-630.86,-205.57,-0.67,-1.89,0.30,35.55
188,126488897,742.68,-627.44,-209.96,-0.30,-2.20,0.00,35.60
189,126492954,734.86,-620.61,-209.47,0.00,-2.01,-0.24,35.07
190,126497003,733.89,-613.28,-202.15,0.30,-2.56,1.04,35.70
191,126502798,732.91,-627.93,-209.47,0.37,-2.56,1.77,35.75
192,126506847,750.00,-627.44,-214.84,0.98,-1.04,1.95,35.75
193,126510897,738.28,-623.54,-220.70,0.91,-0.12,1.65,35.60
194,126514954,733.89,-621.58,-217.77,0.91,0.24,2.07,35.07
195,126519003,737.30,-627.93,-215.82,0.67,-0.24,2.99,35.27
196,126524798,731.45,-631.35,-219.24,0.18,-1.04,3.60,35.60
197,126528847,740.72,-650.39,-218.75,0.37,-1.34,3.90,35.79
198,126532897,737.30,-646.97,-221.68,0.55,-1.16,3.05,35.36
199,126536954,735.35,-650.39,-220.21,0.61,-0.85,2.80,35.27
200,126541003,736.82,-646.00,-211.43,0.55,-1.22,3.35,35.60
201,126546798,739.26,-654.79,-213.87,0.06,-1.40,4.21,35.70
202,126550847,742.19,-661.62,-223.14,0.00,-0.91,3.72,35.94
203,126554897,739.26,-661.62,-221.68,-0.18,-0.98,3.54,35.46
204,126558954,741.21,-663.09,-215.33,-0.30,-1.46,3.96,35.75
205,126563003,750.49,-674.32,-222.17,-0.37,-1.77,3.41,35.46
206,126568798,750.00,-669.92,-222.66,-0.06,-1.10,2.38,35.89
207,126572847,749.51,-670.41,-217.77,-0.06,-0.67,2.20,35.70
208,126576897,768.55,-678.71,-215.82,-0.37,-0.24,1.46,35.60
209,126580954,772.46,-674.80,-216.80,-0.06,1.52,-0.12,35.55
210,126586798,756.84,-666.02,-214.36,0.30,2.99,-0.73,35.55
211,126590847,737.79,-653.81,-205.57,0.43,1.95,-0.06,35.70
212,126594897,732.91,-650.88,-205.57,-0.06,0.24,0.61,35.60
213,126598954,741.21,-659.18,-213.87,-0.49,-1.34,1.40,35.46
214,126603003,735.84,-661.13,-219.73,-0.49,-2.56,1.16,35.55
215,126608798,738.77,-667.48,-230.47,-0.43,-3.78,0.06,35.55
216,126612847,743.65,-662.60,-242.68,0.06,-3.41,-0.91,35.55
217,126616897,748.05,-647.46,-240.23,-0.18,-2.32,-1.71,35.55
218,126620954,753.91,-649.41,-229.49,-0.85,-0.79,-0.61,35.60
219,126625003,767.09,-658.69,-228.03,-2.07,0.98,0.24,35.55
220,126630798,763.18,-655.27,-213.38,-2.62,3.17,0.06,35.22
221,126634847,742.19,-652.34,-203.61,-2.68,3.84,0.43,35.55
222,126638897,724.12,-647.46,-197.75,-2.38,2.32,0.55,35.27
223,126642954,723.63,-648.44,-199.71,-1.95,0.18,1.10,35.60
224,126647003,721.68,-655.27,-199.71,-1.16,-2.32,1.04,35.22
225,126652798,725.10,-659.67,-199.71,0.18,-4.21,0.18,35.70
