seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
81,271490836,-619.14,-610.84,-513.18,-1.77,0.00,1.10,35.07
82,271494885,-620.12,-608.40,-520.02,-2.20,0.18,0.37,35.07
83,271498944,-612.79,-607.91,-519.04,-2.32,0.18,-0.12,35.17
84,271502993,-610.84,-606.93,-523.44,-1.46,0.55,-0.12,35.07
85,271508787,-614.26,-602.54,-519.53,-0.91,0.12,0.12,35.07
86,271512836,-619.14,-605.47,-522.95,-0.61,-0.98,0.12,35.07
87,271516885,-614.26,-608.89,-518.55,-0.18,-2.01,0.55,35.27
88,271520944,-615.72,-608.89,-524.41,-0.06,-2.44,0.61,35.55
89,271524993,-617.68,-604.98,-530.27,0.37,-2.44,0.85,35.17
90,271530787,-618.65,-604.00,-526.86,0.12,-2.01,1.16,35.17
91,271534836,-619.63,-609.38,-525.39,0.12,-1.77,1.22,35.36
92,271538885,-624.02,-609.38,-525.88,-0.30,-1.77,1.65,35.46
93,271542944,-622.56,-613.77,-525.39,-0.55,-1.52,1.34,35.22
94,271546993,-618.16,-611.33,-527.34,-0.91,-1.16,1.10,34.93
95,271552787,-622.07,-611.33,-531.74,-1.52,-0.61,0.73,35.60
96,271556836,-621.09,-611.33,-531.74,-2.07,0.18,0.61,35.07
97,271560885,-617.68,-605.96,-524.41,-2.20,0.18,0.37,35.22
98,271564944,-619.14,-608.89,-531.25,-2.13,0.49,0.12,35.36
99,271568993,-616.70,-610.35,-533.20,-2.07,-0.06,0.00,35.55
100,271574787,-616.70,-615.72,-539.55,-1.83,-0.30,-0.12,35.46
101,271578836,-621.58,-609.86,-533.69,-1.46,-0.49,-0.06,35.41
102,271582885,-621.09,-602.05,-534.18,-1.22,-0.91,0.06,35.03
103,271586944,-617.68,-604.98,-535.16,-1.10,-0.79,-0.18,35.36
104,271590993,-620.12,-602.54,-539.55,-0.98,-1.10,-0.12,35.03
105,271596787,-614.75,-599.12,-536.13,-0.79,-1.28,0.49,35.41
106,271600836,-614.26,-606.93,-540.53,-0.91,-1.34,0.67,35.22
107,271604885,-621.09,-612.79,-539.55,-0.91,-1.46,0.67,34.88
108,271608944,-622.56,-606.93,-539.55,-1.16,-1.22,0.55,35.22
109,271612993,-620.61,-606.93,-539.55,-1.46,-1.10,0.37,35.46
110,271618787,-621.58,-604.00,-544.43,-1.59,-1.22,0.18,35.70
111,271622836,-617.19,-609.86,-545.90,-1.71,-0.49,0.24,35.22
112,271626885,-619.14,-607.42,-546.88,-1.77,-0.49,0.18,35.07
113,271630944,-622.56,-610.35,-544.43,-1.89,-0.61,0.00,35.60
114,271636787,-629.88,-609.38,-543.95,-1.40,-0.67,0.12,35.22
115,271640836,-623.05,-601.56,-543.46,-0.91,-0.37,0.00,35.46
